TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Assembly	Chromosome	Start	End	Strand
TFLinkLT09281544	Q7YU29	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687330	11687334	NA
TFLinkLT09281545	Q9VDW6	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687330	11687334	NA
TFLinkLT09281546	Q0KI50	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687330	11687334	NA
TFLinkLT09281547	Q9VDW3	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686478	11686482	NA
TFLinkLT09281548	Q7YU29	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686478	11686482	NA
TFLinkLT09281549	Q0KI50	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686478	11686482	NA
TFLinkLT09281550	Q9VDW6	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686478	11686482	NA
TFLinkLT09281551	Q7YU29	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686587	11686591	NA
TFLinkLT09281552	Q9VDW6	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686587	11686591	NA
TFLinkLT09281553	Q9VDW3	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686587	11686591	NA
TFLinkLT09281554	Q0KI50	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686587	11686591	NA
TFLinkLT09281555	Q9VDW6	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686622	11686626	NA
TFLinkLT09281556	Q7YU29	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686622	11686626	NA
TFLinkLT09281557	Q9VDW3	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686622	11686626	NA
TFLinkLT09281558	Q0KI50	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11686622	11686626	NA
TFLinkLT09281559	Q9VDW3	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687152	11687156	NA
TFLinkLT09281560	Q0KI50	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687152	11687156	NA
TFLinkLT09281561	Q9VDW6	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687152	11687156	NA
TFLinkLT09281562	Q7YU29	Dys	Drosophila melanogaster	experimental interaction detection	17652079;20965965	REDfly	dm6	2R	11687152	11687156	NA
TFLinkLT09281563	P13098	E(spl)m8-HLH	Drosophila melanogaster	DNase I footprinting	8078474;20965965	REDfly	dm6	X	369719	369736	NA
TFLinkLT09281564	P13098	E(spl)m8-HLH	Drosophila melanogaster	DNase I footprinting	8078474;20965965	REDfly	dm6	X	409090	409110	NA
TFLinkLT09281565	Q01068	E(spl)m3-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1964017	1964026	NA
TFLinkLT09281566	Q01068	E(spl)m3-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1964017	1964026	NA
TFLinkLT09281567	Q01068	E(spl)m3-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962979	1962988	NA
TFLinkLT09281568	Q01068	E(spl)m3-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962009	1962020	NA
TFLinkLT09281569	P13096	E(spl)m5-HLH	Drosophila melanogaster	DNase I footprinting	8078474;20965965	REDfly	dm6	X	369719	369736	NA
TFLinkLT09281570	P13096	E(spl)m5-HLH	Drosophila melanogaster	DNase I footprinting	8078474;20965965	REDfly	dm6	3R	26040049	26040063	NA
TFLinkLT09281571	P13096	E(spl)m5-HLH	Drosophila melanogaster	DNase I footprinting	8078474;20965965	REDfly	dm6	X	409090	409110	NA
TFLinkLT09281572	P13097	E(spl)m7-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	7958929;20965965	REDfly	dm6	X	369726	369735	NA
TFLinkLT09281573	P13097	E(spl)m7-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1964017	1964026	NA
TFLinkLT09281574	P13097	E(spl)m7-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962979	1962988	NA
TFLinkLT09281575	P13097	E(spl)m7-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962009	1962020	NA
TFLinkLT09281576	P13097	E(spl)m7-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	25404315;20965965	REDfly	dm6	2R	14429579	14429588	NA
TFLinkLT09281577	P13097	E(spl)m7-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	25404315;20965965	REDfly	dm6	2R	14429479	14429488	NA
TFLinkLT09281578	P13098	E(spl)m8-HLH	Drosophila melanogaster	DNase I footprinting	8078474;20965965	REDfly	dm6	3R	26040049	26040063	NA
TFLinkLT09281579	P13098	E(spl)m8-HLH	Drosophila melanogaster	DNase I footprinting	9649507;20965965	REDfly	dm6	X	393105	393145	NA
TFLinkLT09281580	Q01069	E(spl)mbeta-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1964017	1964026	NA
TFLinkLT09281581	Q01069	E(spl)mbeta-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962979	1962988	NA
TFLinkLT09281582	Q01069	E(spl)mbeta-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962009	1962020	NA
TFLinkLT09281583	Q01071	E(spl)mdelta-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962009	1962020	NA
TFLinkLT09281584	Q01070	E(spl)mgamma-HLH	Drosophila melanogaster	electrophoretic mobility shift assay	28899667;20965965	REDfly	dm6	2L	1962009	1962020	NA
TFLinkLT09281585	Q27368	E2f1	Drosophila melanogaster	electrophoretic mobility shift assay	8114698;20965965	REDfly	dm6	3R	21672072	21672083	NA
TFLinkLT09281586	Q27368	E2f1	Drosophila melanogaster	electrophoretic mobility shift assay	8114698;20965965	REDfly	dm6	3R	21671735	21671742	NA
TFLinkLT09281587	Q27368	E2f1	Drosophila melanogaster	electrophoretic mobility shift assay	8114698;20965965	REDfly	dm6	3R	21671744	21671751	NA
TFLinkLT09281588	Q27368	E2f1	Drosophila melanogaster	electrophoretic mobility shift assay	19100727;20965965	REDfly	dm6	3L	18187052	18187059	NA
TFLinkLT09281589	Q27368	E2f1	Drosophila melanogaster	electrophoretic mobility shift assay	7559650;20965965	REDfly	dm6	2R	20262846	20262853	NA
TFLinkLT09281590	Q27368	E2f1	Drosophila melanogaster	electrophoretic mobility shift assay	7559650;20965965	REDfly	dm6	2R	20262859	20262866	NA
TFLinkLT09281591	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18001596	18001608	NA
TFLinkLT09281592	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18002021	18002033	NA
TFLinkLT09281593	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18023821	18023833	NA
TFLinkLT09281594	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18022771	18022783	NA
TFLinkLT09281595	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18023805	18023817	NA
TFLinkLT09281596	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18013202	18013214	NA
TFLinkLT09281597	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	19340940;20965965	REDfly	dm6	3L	18029776	18029788	NA
TFLinkLT09281598	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	8007953;20965965	REDfly	dm6	3L	9383509	9383535	NA
TFLinkLT09281599	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	15207730;20965965	REDfly	dm6	3L	9384020	9384060	NA
TFLinkLT09281600	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	17884338;20965965	REDfly	dm6	3L	9383510	9383539	NA
TFLinkLT09281601	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9466931;20965965	REDfly	dm6	X	3242709	3242714	NA
TFLinkLT09281602	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9466931;20965965	REDfly	dm6	X	3242691	3242696	NA
TFLinkLT09281603	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9466931;20965965	REDfly	dm6	X	3240270	3240275	NA
TFLinkLT09281604	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9466931;20965965	REDfly	dm6	X	3240288	3240293	NA
TFLinkLT09281605	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9106163;20965965	REDfly	dm6	3L	11511402	11511593	NA
TFLinkLT09281606	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9106163;20965965	REDfly	dm6	3L	11511742	11511816	NA
TFLinkLT09281607	P34021	EcR	Drosophila melanogaster	electrophoretic mobility shift assay	9106163;20965965	REDfly	dm6	3L	11509389	11509498	NA
TFLinkLT09281608	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657389	15657405	NA
TFLinkLT09281609	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657389	15657405	NA
TFLinkLT09281610	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657440	15657454	NA
TFLinkLT09281611	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657440	15657454	NA
TFLinkLT09281612	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657572	15657588	NA
TFLinkLT09281613	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657572	15657588	NA
TFLinkLT09281614	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657669	15657686	NA
TFLinkLT09281615	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657669	15657686	NA
TFLinkLT09281616	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657769	15657785	NA
TFLinkLT09281617	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	8557043;20965965	REDfly	dm6	3L	15657769	15657785	NA
TFLinkLT09281618	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	2208281;20965965	REDfly	dm6	3L	17587538	17587560	NA
TFLinkLT09281619	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	2208281;20965965	REDfly	dm6	3L	17587538	17587560	NA
TFLinkLT09281620	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	2208281;20965965	REDfly	dm6	3L	17587648	17587667	NA
TFLinkLT09281621	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	2208281;20965965	REDfly	dm6	3L	17587648	17587667	NA
TFLinkLT09281622	P11536	Eip74EF	Drosophila melanogaster	DNase I footprinting	2208281;20965965	REDfly	dm6	3L	17587741	17587761	NA
TFLinkLT09281623	P20105	Eip74EF	Drosophila melanogaster	DNase I footprinting	2208281;20965965	REDfly	dm6	3L	17587741	17587761	NA
TFLinkLT09281626	P18488	ems	Drosophila melanogaster	DNase I footprinting	9491376;20965965	REDfly	dm6	3R	13898122	13898134	NA
TFLinkLT09281627	P18488	ems	Drosophila melanogaster	DNase I footprinting	9491376;20965965	REDfly	dm6	3R	13898638	13898650	NA
TFLinkLT09281628	P18488	ems	Drosophila melanogaster	DNase I footprinting	9491376;20965965	REDfly	dm6	3R	13898818	13898830	NA
TFLinkLT09281629	P18488	ems	Drosophila melanogaster	electrophoretic mobility shift assay	19282966;20965965	REDfly	dm6	3L	18400624	18400629	NA
TFLinkLT09281630	P02836	en	Drosophila melanogaster	fluorescence correlation spectroscopy	31992709;20965965	REDfly	dm6	2R	24308712	24308717	NA
TFLinkLT09281631	P02836	en	Drosophila melanogaster	DNase I footprinting	7600980;20965965	REDfly	dm6	4	59479	59491	NA
TFLinkLT09281632	P02836	en	Drosophila melanogaster	DNase I footprinting	7600980;20965965	REDfly	dm6	4	60047	60055	NA
TFLinkLT09281633	P02836	en	Drosophila melanogaster	electrophoretic mobility shift assay	15470419;20965965	REDfly	dm6	2R	24803478	24803483	NA
TFLinkLT09281634	P02836	en	Drosophila melanogaster	DNase I footprinting	7713429;20965965	REDfly	dm6	2L	2471447	2471454	NA
TFLinkLT09281635	P02836	en	Drosophila melanogaster	DNase I footprinting	7713429;20965965	REDfly	dm6	2L	2471457	2471466	NA
TFLinkLT09281636	P02836	en	Drosophila melanogaster	DNase I footprinting	7713429;20965965	REDfly	dm6	2L	2471427	2471434	NA
TFLinkLT09281637	P02836	en	Drosophila melanogaster	DNase I footprinting	7713429;20965965	REDfly	dm6	2L	2471225	2471232	NA
TFLinkLT09281638	P02836	en	Drosophila melanogaster	DNase I footprinting	7713429;20965965	REDfly	dm6	2L	2471212	2471220	NA
TFLinkLT09281639	P02836	en	Drosophila melanogaster	DNase I footprinting	2573829;20965965	REDfly	dm6	2R	11525482	11525494	NA
TFLinkLT09281640	P02836	en	Drosophila melanogaster	DNase I footprinting	2573829;20965965	REDfly	dm6	2R	11525514	11525523	NA
TFLinkLT09281641	P02836	en	Drosophila melanogaster	DNase I footprinting	2573829;20965965	REDfly	dm6	2R	11525575	11525594	NA
TFLinkLT09281642	P02836	en	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	11528613	11528638	NA
TFLinkLT09281643	P02836	en	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	11528736	11528757	NA
TFLinkLT09281644	P02836	en	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	11528776	11528811	NA
TFLinkLT09281645	P02836	en	Drosophila melanogaster	DNase I footprinting	3046753;20965965	REDfly	dm6	3R	6866383	6866421	NA
TFLinkLT09281646	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2125533	2125569	NA
TFLinkLT09281647	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2125493	2125513	NA
TFLinkLT09281648	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2125381	2125466	NA
TFLinkLT09281649	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2125355	2125367	NA
TFLinkLT09281650	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2125294	2125339	NA
TFLinkLT09281651	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2124247	2124276	NA
TFLinkLT09281652	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2124131	2124222	NA
TFLinkLT09281653	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2140611	2140637	NA
TFLinkLT09281654	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2140591	2140601	NA
TFLinkLT09281655	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2140488	2140509	NA
TFLinkLT09281656	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2140426	2140485	NA
TFLinkLT09281657	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2140317	2140378	NA
TFLinkLT09281658	P02836	en	Drosophila melanogaster	DNase I footprinting	7600986;20965965	REDfly	dm6	X	2140227	2140283	NA
TFLinkLT09281659	P02836	en	Drosophila melanogaster	electrophoretic mobility shift assay	19282966;20965965	REDfly	dm6	3L	18400755	18400761	NA
TFLinkLT09281660	P02836	en	Drosophila melanogaster	electrophoretic mobility shift assay	22537495;20965965	REDfly	dm6	2L	3821787	3821790	NA
TFLinkLT09281661	P02836	en	Drosophila melanogaster	electrophoretic mobility shift assay	22537495;20965965	REDfly	dm6	2L	3827395	3827400	NA
TFLinkLT09281662	P02836	en	Drosophila melanogaster	DNase I footprinting	8404855;20965965	REDfly	dm6	3R	16701082	16701093	NA
TFLinkLT09281663	P02836	en	Drosophila melanogaster	DNase I footprinting	8404855;20965965	REDfly	dm6	3R	16701266	16701275	NA
TFLinkLT09281664	P02836	en	Drosophila melanogaster	DNase I footprinting	8601485;20965965	REDfly	dm6	3R	16773445	16773458	NA
TFLinkLT09281665	P02836	en	Drosophila melanogaster	DNase I footprinting	8601485;20965965	REDfly	dm6	3R	16773513	16773531	NA
TFLinkLT09281666	P02836	en	Drosophila melanogaster	DNase I footprinting	8601485;20965965	REDfly	dm6	3R	16773604	16773623	NA
TFLinkLT09281667	P06602	eve	Drosophila melanogaster	DNase I footprinting	10644409;20965965	REDfly	dm6	3R	16811175	16811189	NA
TFLinkLT09281668	P06602	eve	Drosophila melanogaster	DNase I footprinting	10644409;20965965	REDfly	dm6	3R	16811194	16811207	NA
TFLinkLT09281669	P06602	eve	Drosophila melanogaster	DNase I footprinting	10644409;20965965	REDfly	dm6	3R	16811219	16811230	NA
TFLinkLT09281670	P06602	eve	Drosophila melanogaster	DNase I footprinting	10644409;20965965	REDfly	dm6	3R	16811265	16811280	NA
TFLinkLT09281671	P06602	eve	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	11528613	11528638	NA
TFLinkLT09281672	P06602	eve	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	11528736	11528757	NA
TFLinkLT09281673	P06602	eve	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	11528776	11528811	NA
TFLinkLT09281674	P06602	eve	Drosophila melanogaster	DNase I footprinting	1671662;20965965	REDfly	dm6	2R	9973946	9973969	NA
TFLinkLT09281675	P06602	eve	Drosophila melanogaster	DNase I footprinting	1671662;20965965	REDfly	dm6	2R	9973977	9974013	NA
TFLinkLT09281676	P06602	eve	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	9979122	9979154	NA
TFLinkLT09281677	P06602	eve	Drosophila melanogaster	DNase I footprinting	2895896;20965965	REDfly	dm6	2R	9979174	9979198	NA
TFLinkLT09281678	P06602	eve	Drosophila melanogaster	DNase I footprinting	10885752;20965965	REDfly	dm6	2R	25056944	25056953	NA
TFLinkLT09281679	P06602	eve	Drosophila melanogaster	DNase I footprinting	10885752;20965965	REDfly	dm6	2R	25057032	25057050	NA
TFLinkLT09281680	P06602	eve	Drosophila melanogaster	DNase I footprinting	10885752;20965965	REDfly	dm6	2R	25057146	25057171	NA
TFLinkLT09281681	P06602	eve	Drosophila melanogaster	DNase I footprinting	1968224;20965965	REDfly	dm6	2R	20262988	20263032	NA
TFLinkLT09281682	P06602	eve	Drosophila melanogaster	DNase I footprinting	1968224;20965965	REDfly	dm6	2R	20263092	20263108	NA
TFLinkLT09281683	P06602	eve	Drosophila melanogaster	DNase I footprinting	1968224;20965965	REDfly	dm6	2R	20263131	20263153	NA
TFLinkLT09281684	P06602	eve	Drosophila melanogaster	DNase I footprinting	9362473;20965965	REDfly	dm6	3R	21380140	21380175	NA
TFLinkLT09281685	P06602	eve	Drosophila melanogaster	DNase I footprinting	2569362;20965965	REDfly	dm6	3R	16734125	16734210	NA
TFLinkLT09281686	P06602	eve	Drosophila melanogaster	DNase I footprinting	2569362;20965965	REDfly	dm6	3R	16734338	16734384	NA
TFLinkLT09281687	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	20398649;20965965	REDfly	dm6	3R	31309425	31309428	NA
TFLinkLT09281688	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	19799999;20965965	REDfly	dm6	2L	15732313	15732318	NA
TFLinkLT09281689	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	12408801;20965965	REDfly	dm6	2R	24803477	24803480	NA
TFLinkLT09281690	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	27058369;20965965	REDfly	dm6	2R	24803445	24803453	NA
TFLinkLT09281691	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	27058369;20965965	REDfly	dm6	2R	24803470	24803480	NA
TFLinkLT09281692	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	27058369;20965965	REDfly	dm6	2R	24803488	24803501	NA
TFLinkLT09281693	P40427	exd	Drosophila melanogaster	DNase I footprinting	7859741;20965965	REDfly	dm6	2L	2446334	2446342	NA
TFLinkLT09281694	P40427	exd	Drosophila melanogaster	DNase I footprinting	7859741;20965965	REDfly	dm6	2L	2446266	2446274	NA
TFLinkLT09281695	P40427	exd	Drosophila melanogaster	DNase I footprinting	7859741;20965965	REDfly	dm6	2L	2446190	2446198	NA
TFLinkLT09281696	P40427	exd	Drosophila melanogaster	DNase I footprinting	7915199;20965965	REDfly	dm6	2L	2446120	2446130	NA
TFLinkLT09281697	P40427	exd	Drosophila melanogaster	DNase I footprinting	7915199;20965965	REDfly	dm6	2L	2446086	2446096	NA
TFLinkLT09281698	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	22824425;20965965	REDfly	dm6	2L	2434832	2434835	NA
TFLinkLT09281699	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	22824425;20965965	REDfly	dm6	2L	2434867	2434870	NA
TFLinkLT09281701	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361171	18361204	NA
TFLinkLT09281702	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18360920	18360945	NA
TFLinkLT09281703	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361268	18361280	NA
TFLinkLT09281704	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361486	18361521	NA
TFLinkLT09281705	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361528	18361563	NA
TFLinkLT09281706	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361127	18361168	NA
TFLinkLT09281707	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361206	18361241	NA
TFLinkLT09281708	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361503	18361540	NA
TFLinkLT09281709	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361659	18361692	NA
TFLinkLT09281710	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	dm6	3L	18361293	18361335	NA
TFLinkLT09281711	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	9405369;20965965	REDfly	dm6	3R	6681852	6681861	NA
TFLinkLT09281712	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	20398649;20965965	REDfly	dm6	3R	6681852	6681855	NA
TFLinkLT09281713	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	25557079;20965965	REDfly	dm6	X	5021195	5021206	NA
TFLinkLT09281714	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	25557079;20965965	REDfly	dm6	X	5021208	5021253	NA
TFLinkLT09281715	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	25557079;20965965	REDfly	dm6	X	5021247	5021258	NA
TFLinkLT09281716	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	25557079;20965965	REDfly	dm6	X	5040151	5040152	NA
TFLinkLT09281717	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	25557079;20965965	REDfly	dm6	X	5040236	5040247	NA
TFLinkLT09281718	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	25557079;20965965	REDfly	dm6	X	5040407	5040418	NA
TFLinkLT09281719	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29610332;20965965	REDfly	dm6	X	5021345	5021362	NA
TFLinkLT09281720	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	28715417;20965965	REDfly	dm6	3R	23309891	23309905	NA
TFLinkLT09281721	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	28715417;20965965	REDfly	dm6	3R	23309431	23309447	NA
TFLinkLT09281722	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	18694568;20965965	REDfly	dm6	3L	1461138	1461141	NA
TFLinkLT09281723	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	22537495;20965965	REDfly	dm6	2L	3821789	3821792	NA
TFLinkLT09281724	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	22537495;20965965	REDfly	dm6	2L	3827387	3827392	NA
TFLinkLT09281725	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	22537495;20965965	REDfly	dm6	2L	3821862	3821865	NA
TFLinkLT09281726	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	22537495;20965965	REDfly	dm6	2L	3827486	3827489	NA
TFLinkLT09281727	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	29225023;20965965	REDfly	dm6	2L	15464747	15464753	NA
TFLinkLT09281728	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	20727877;20965965	REDfly	dm6	3R	16417386	16417389	NA
TFLinkLT09281729	P40427	exd	Drosophila melanogaster	electrophoretic mobility shift assay	31399572;20965965	REDfly	dm6	3L	6764963	6764974	NA
TFLinkLT09281730	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	24247006;20965965	REDfly	dm6	3R	8282568	8282584	NA
TFLinkLT09281731	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	24886829;20965965	REDfly	dm6	3R	8284058	8284096	NA
TFLinkLT09281732	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	24886829;20965965	REDfly	dm6	3R	8283185	8283200	NA
TFLinkLT09281733	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	17108002;20965965	REDfly	dm6	3R	8283184	8283200	NA
TFLinkLT09281735	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	10198632;20965965	REDfly	dm6	4	710081	710097	NA
TFLinkLT09281736	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	16533912;20965965	REDfly	dm6	2L	6542974	6542987	NA
TFLinkLT09281737	O18381	ey	Drosophila melanogaster	electrophoretic mobility shift assay	16533912;20965965	REDfly	dm6	2R	8038990	8039003	NA
