UniprotID.TF,UniprotID.Target,NCBI.GeneID.TF,NCBI.GeneID.Target,Name.TF,Name.Target,Detection.method,PubmedID,Organism,Source.database
Q64131,Q60677,-,16407,Runx3,Itgae,inferred by curator,29087512;16034110,Mus musculus,TRRUST
P40646,Q06831,20680,20677,Sox7,Sox4,inferred by curator,22231735;29087512,Mus musculus,TRRUST
O89090,Q923I7,20683,246787,Sp1,Slc5a2,inferred by curator,29087512;20060848,Mus musculus,TRRUST
Q02650,A0A125T908,18507,-,Pax5,Igk,inferred by curator,29087512;15067064,Mus musculus,TRRUST
P01108,P30280,17869,12444,Myc,Ccnd2,chromatin immunoprecipitation assay;inferred by curator,9339900;27924024;10508165;17202159;29087512,Mus musculus,GTRD;TRED;TRRUST
P05627,P37172,16476,11477,Jun,Acvr1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;17270292,Mus musculus,GTRD;TRRUST
P45481,P13346,-,14282,Crebbp,Fosb,inferred by curator,16380431;29087512,Mus musculus,TRRUST
Q61069,Q9JI99,22278,81535,Usf1,Sgpp1,chromatin immunoprecipitation assay;inferred by curator,12200434;29087512;27924024,Mus musculus,GTRD;TRRUST
P35396,P37172,19015,11477,Ppard,Acvr1,inferred by curator,18007025;29087512,Mus musculus,TRRUST
O89090,P16305,20683,14399,Sp1,Gabra6,inferred by curator,17652716;29087512,Mus musculus,TRRUST
B2RWS6,P20263,328572,18999,Ep300,Pou5f1,chromatin immunoprecipitation assay;inferred by curator,23272250;29087512;27924024,Mus musculus,GTRD;TRRUST
Q924A0,P43241,21416,12591,Tcf7l2,Cdx2,inferred by curator,29087512;18655789,Mus musculus,TRRUST
Q3UPW2,P04202,13710,21803,Elf3,Tgfb1,inferred by curator,10644990;29087512,Mus musculus,TRRUST
O70220,Q6PDN3,15220,-,Foxq1,Mylk,inferred by curator,29087512;10896677,Mus musculus,TRRUST
P22361,Q3TZ78,21405,-,Hnf1a,Lct,inferred by curator,29087512;16223943,Mus musculus,TRRUST
P01101,Q8C767,14281,244416,Fos,Ppp1r3b,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;11123319,Mus musculus,GTRD;TRRUST
P05627,P62965,16476,12903,Jun,Crabp1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
O08755,Q8K557,15379,246086,Onecut1,Onecut3,inferred by curator,29087512;15381696,Mus musculus,TRRUST
P23611,P01731,15900,12525,Irf8,Cd8a,chromatin immunoprecipitation assay;inferred by curator,12393459;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9Z1J1,P62737,21415,11475,Tcf7l1,Acta2,inferred by curator,29087512;12663487,Mus musculus,TRRUST
P01108,Q9D0M2,17869,66953,Myc,Cdca7,chromatin immunoprecipitation assay;inferred by curator,29087512;15994933;27924024,Mus musculus,GTRD;TRRUST
B9EHK7,A2AFG7,15394,16728,Hoxa1,L1cam,inferred by curator,17202159,Mus musculus,TRED
O35426,Q9R1E0,22433,56458,Xbp1,Foxo1,inferred by curator,22337954;29087512;21317886,Mus musculus,TRRUST
Q8C3V4,Q62226,20846,20423,Stat1,Shh,inferred by curator,17202159;18971253;26578589,Mus musculus,ORegAnno;PAZAR;TRED
P97471,Q61663,17128,21909,Smad4,Tlx2,chromatin immunoprecipitation assay;inferred by curator,9748228;29087512;27924024,Mus musculus,GTRD;TRRUST
P27577,P18293,23871,18160,Ets1,Npr1,chromatin immunoprecipitation assay;inferred by curator,19487584;16517010;20864529;27924024;29087512;18651838,Mus musculus,GTRD;TRRUST
Q99K94,P25446,20846,14102,Stat1,Fas,inferred by curator,17202159,Mus musculus,TRED
A0T1J8,P24610,380928,18505,Lmo7,Pax3,inferred by curator,29087512;21525034,Mus musculus,TRRUST
Q60795,E9Q236,18024,239273,Nfe2l2,Abcc4,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;20395535;17668877;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P97459,P24529,18142,21823,Npas1,Th,inferred by curator,29087512;17457889,Mus musculus,TRRUST
Q8BNI8,B2RX01,15394,93681,Hoxa1,Zkscan8,inferred by curator,17202159,Mus musculus,TRED
Q08048,Q8CH25,15234,66660,Hgf,Sltm,inferred by curator,10713700;29087512,Mus musculus,TRRUST
P25799,P14901,18033,15368,Nfkb1,Hmox1,inferred by curator,29087512;19752329,Mus musculus,TRRUST
P48437,P42582,19130,18091,Prox1,Nkx2-5,inferred by curator,29087512;22647876,Mus musculus,TRRUST
Q91ZK4,O54751,140477,12951,Dmbx1,Crx,inferred by curator,12055180;29087512,Mus musculus,TRRUST
Q9JKD8,Q8K4B4,57765,209590,Tbx21,Il23r,inferred by curator,21702922;29087512,Mus musculus,TRRUST
P01108,P17095,17869,111241;15361,Myc,Hmga1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q61127,P08152,17937,13654,Nab2,Egr2,inferred by curator,29087512;22842221,Mus musculus,TRRUST
Q04207,Q9WU00,19697,18181,Rela,Nrf1,chromatin immunoprecipitation assay;inferred by curator,20587593;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,Q9CVD4,20683,-,Sp1,Muc5ac,inferred by curator,14570593;29087512,Mus musculus,TRRUST
Q8BMJ8,Q60632,320145,13865,Sp8,Nr2f1,inferred by curator,23307639;29087512,Mus musculus,TRRUST
Q9WTP3,P39689,30051,12575,Spdef,Cdkn1a,inferred by curator,20139077;29087512,Mus musculus,TRRUST
P19785,Q00731,13982,22339,Esr1,Vegfa,chromatin immunoprecipitation assay;inferred by curator,29087512;18497067;27924024,Mus musculus,GTRD;TRRUST
P01108,P39689,17869,12575,Myc,Cdkn1a,chromatin immunoprecipitation assay;inferred by curator,23804320;24586582;29087512;27924024,Mus musculus,GTRD;TRRUST
Q924A0,P11276,21416,14268,Tcf7l2,Fn1,inferred by curator,29087512;15578569,Mus musculus,TRRUST
P0C1T1,P17919,103889,15407,Hoxb2,Hoxb1,inferred by curator,29087512;9242495,Mus musculus,TRRUST
P22091,O35219,21349,16511,Tal1,Kcnh2,inferred by curator,29087512;21536859,Mus musculus,TRRUST
Q9Z205,Q496U1,19727,-,Rfxank,H2-Ob,inferred by curator,29087512;11258423,Mus musculus,TRRUST
O08686,P11627,12023,-,Barx2,L1cam,inferred by curator,10781615;29087512;9122247,Mus musculus,TRRUST
P19091,P09021,11835,15402,Ar,Hoxa5,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q6ZQ32,P24610,380928,18505,Lmo7,Pax3,inferred by curator,29087512;21525034,Mus musculus,TRRUST
Q60611,P19070,20230,-,Satb1,Cr2,inferred by curator,19487031;29087512,Mus musculus,TRRUST
P42586,P52946,18088,18609,Nkx2-2,Pdx1,inferred by curator,16147997;29087512,Mus musculus,TRRUST
P25799,P04401,18033,16191,Nfkb1,Il5,inferred by curator,17202159,Mus musculus,TRED
Q9Z2F6,P06797,12051,13039,Bcl3,Ctsl,inferred by curator,21249144;29087512,Mus musculus,TRRUST
P19091,Q99N99,11835,94224,Ar,Srd5a2,inferred by curator,17202159,Mus musculus,TRED
P70318,P01831,21843,21838,Tial1,Thy1,inferred by curator,20412850;29087512,Mus musculus,TRRUST
P22361,Q64505,21405,13122,Hnf1a,Cyp7a1,inferred by curator,14599559;29087512,Mus musculus,TRRUST
P42230,O35718,20850,12702,Stat5a,Socs3,chromatin immunoprecipitation assay;inferred by curator,17609438;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,P21836,20683,11423,Sp1,Ache,chromatin immunoprecipitation assay;inferred by curator,7829523;26578589;27924024,Mus musculus,GTRD;ORegAnno
O89090,Q9WTX2,20683,23992,Sp1,Prkra,chromatin immunoprecipitation assay;inferred by curator,16339759;29087512;27924024,Mus musculus,GTRD;TRRUST
P35396,Q8BGI3,19015,231070,Ppard,Insig1,inferred by curator,29087512;18627005,Mus musculus,TRRUST
P04202,Q9JKD8,21803,57765,Tgfb1,Tbx21,inferred by curator,16237056;29087512,Mus musculus,TRRUST
P61372,P41778,16392,18514,Isl1,Pbx1,inferred by curator,29087512;23054727,Mus musculus,TRRUST
P15037,O35219,23872,16511,Ets2,Kcnh2,inferred by curator,29087512;7731694,Mus musculus,TRRUST
P70255,Q00623,18029,11806,Nfic,Apoa1,inferred by curator,17202159,Mus musculus,TRED
Q04207,A2AMW3,19697,14404,Rela,Gabre,inferred by curator,29087512;23474441,Mus musculus,TRRUST
P18911,P12242,19411,22227,Rarg,Ucp1,inferred by curator,17202159,Mus musculus,TRED
Q64693,Q6PJA7,18985,-,Pou2af1,Igh,inferred by curator,29087512;21549311,Mus musculus,TRRUST
P02340,Q8CH25,22059,66660,Tp53,Sltm,chromatin immunoprecipitation assay;inferred by curator,7728766;29087512;27924024;21831840,Mus musculus,GTRD;TRRUST
Q01147,Q9QZ82,12912,13070,Creb1,Cyp11a1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P31360,P80206,18992,-,Pou3f2,Otx2,inferred by curator,29087512;22566684,Mus musculus,TRRUST
P27577,P50284,23871,17000,Ets1,Ltbr,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;22742857,Mus musculus,GTRD;TRRUST
Q60668,P01831,11991,21838,Hnrnpd,Thy1,inferred by curator,20412850;29087512,Mus musculus,TRRUST
Q06831,Q8VD79,20677,-,Sox4,Cald1,inferred by curator,29087512;24046453,Mus musculus,TRRUST
Q04207,P09671,19697,20656,Rela,Sod2,chromatin immunoprecipitation assay;inferred by curator,11880364;29087512;10760955;27924024,Mus musculus,GTRD;TRRUST
P43135,O09107,11819,-,Nr2f2,Insl3,inferred by curator,29087512;24780841,Mus musculus,TRRUST
P25799,O89093,18033,20297,Nfkb1,Ccl20,inferred by curator,19303953;29087512;22240809;11581170,Mus musculus,TRRUST
P05627,P28862,16476,17392,Jun,Mmp3,inferred by curator,17202159;17348021;29087512,Mus musculus,TRED;TRRUST
O35627,P23204,12355,19013,Nr1i3,Ppara,inferred by curator,19708687;29087512,Mus musculus,TRRUST
P53566,P43432,12606,16160,Cebpa,Il12b,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;10940886;17202159;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRED;TRRUST
P28322,P70387,18612,15216,Etv4,Hfe,inferred by curator,17202159,Mus musculus,TRED
P56931,Q9JLL0,242705,50766,E2f2,Crim1,inferred by curator,17202159,Mus musculus,TRED
Q61221,P31240,15251,18591,Hif1a,Pdgfb,inferred by curator,17202159,Mus musculus,TRED
Q60722,Q08874,21413,17342,Tcf4,Mitf,inferred by curator,11382753;29087512,Mus musculus,TRRUST
Q9Z1J1,P39689,21415,12575,Tcf7l1,Cdkn1a,inferred by curator,18211587;29087512,Mus musculus,TRRUST
Q9Z0Z7,P08071,12224,17002,Klf5,Ltf,inferred by curator,29087512;10572182,Mus musculus,TRRUST
P27889,O08755,21410,15379,Hnf1b,Onecut1,inferred by curator,29087512;16380477,Mus musculus,TRRUST
Q08369,Q9QZ59,14463,50796,Gata4,Dmrt1,inferred by curator,29087512;14673170,Mus musculus,TRRUST
Q80Z64,O54908,71950,13380,Nanog,Dkk1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;25199832,Mus musculus,GTRD;TRRUST
P09025,P10923,15426,20750,Hoxc8,Spp1,inferred by curator,17202159;29087512;10224145,Mus musculus,TRED;TRRUST
Q99K94,P50220,20846,21869,Stat1,Nkx2-1,inferred by curator,17202159,Mus musculus,TRED
P02340,Q07813,22059,12028,Tp53,Bax,chromatin immunoprecipitation assay;inferred by curator,20546728;17145718;12942774;22532570;10566557;21859835;17522316;23019230;18381427;29087512;27924024;17202159;24586632;15988033;21092747,Mus musculus,GTRD;TRED;TRRUST
P06876,P21784,17863,19374,Myb,Rag2,inferred by curator,12044781;17202159;29087512,Mus musculus,TRED;TRRUST
Q62227,P37238,23957,19016,Nr0b2,Pparg,inferred by curator,16803864;29087512,Mus musculus,TRRUST
Q8VI24,F6Q8N5,212712,-,Satb2,Upf3b,inferred by curator,29087512;23925499,Mus musculus,TRRUST
O70494,A4FUV6,20687,17295,Sp3,Met,inferred by curator,17202159,Mus musculus,TRED
Q76LW6,Q9CVD2,23863,110616,Dand5,Atxn3,inferred by curator,15233999;29087512,Mus musculus,TRRUST
Q8K4J6,P22387,223701,13614,Mrtfa,Edn1,inferred by curator,25446178;29087512,Mus musculus,TRRUST
P05627,A0A125T906,16476,-,Jun,Igk,inferred by curator,7816634;29087512,Mus musculus,TRRUST
Q9D2H6,P27577,78912,23871,Sp2,Ets1,inferred by curator,16300938;29087512,Mus musculus,TRRUST
Q08369,P43120,14463,15242,Gata4,Hhex,chromatin immunoprecipitation assay;inferred by curator,29087512;10767553;27924024,Mus musculus,GTRD;TRRUST
P70365,P39689,17977,12575,Ncoa1,Cdkn1a,inferred by curator,29087512;10817756,Mus musculus,TRRUST
Q8BMJ8,O35565,320145,14165,Sp8,Fgf10,inferred by curator,15358670;29087512,Mus musculus,TRRUST
O89090,Q8BH82,20683,242864,Sp1,Napepld,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;21233218,Mus musculus,GTRD;TRRUST
P48031,Q8BZL8,14472,109593,Gbx2,Lmo3,inferred by curator,29087512;23136391,Mus musculus,TRRUST
P49698,P15392,15378,13086,Hnf4a,Cyp2a4,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;15155787,Mus musculus,GTRD;TRRUST
Q9WU00,P56394,18181,12856,Nrf1,Cox17,chromatin immunoprecipitation assay;inferred by curator,11997103;29087512;27924024,Mus musculus,GTRD;TRRUST
Q03358,Q9JM73,17702,20807,Msx2,Srf,inferred by curator,29087512;17030628,Mus musculus,TRRUST
Q02248,P26687,12387,22160,Ctnnb1,Twist1,inferred by curator,12702582;23095887;29087512,Mus musculus,TRRUST
Q60954,P63015,17268,18508,Meis1,Pax6,chromatin immunoprecipitation assay;inferred by curator,12183364;29087512;27924024,Mus musculus,GTRD;TRRUST
P34056,O54827,21418,11982,Tfap2a,Atp10a,inferred by curator,17202159,Mus musculus,TRED
P70298,P46414,13048,12576,Cux2,Cdkn1b,inferred by curator,29087512;18223201,Mus musculus,TRRUST
Q80VR2,Q9R0G7,269344,24136,Ell3,Zeb2,inferred by curator,29087512;22768269,Mus musculus,TRRUST
Q8R316,P12979,73389,17928,Hbp1,Myog,inferred by curator,9671483;29087512,Mus musculus,TRRUST
P08152,P16297,13654,16185,Egr2,Il2rb,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;22306690,Mus musculus,GTRD;TRRUST
P15806,A1A540,21423,-,Tcf3,Igkv10-96,inferred by curator,1714414;12415115;9671474;22544934;29087512,Mus musculus,TRRUST
Q64213,Q7TMS5,-,26357,Sf1,Abcg2,inferred by curator,24189494;29087512,Mus musculus,TRRUST
Q61188,P02340,14056,22059,Ezh2,Tp53,chromatin immunoprecipitation assay;inferred by curator,24006445;29087512;27924024,Mus musculus,GTRD;TRRUST
P22605,Q02248,218772,12387,Rarb,Ctnnb1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q60775,P01586,13709,16187,Elf1,Il3,inferred by curator,8662845;29087512,Mus musculus,TRRUST
P15806,Q9WVE0,21423,11628,Tcf3,Aicda,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;24747958,Mus musculus,GTRD;TRRUST
Q9JL61,G3UY15,53970,-,Rfx5,-,inferred by curator,29087512;11258423,Mus musculus,TRRUST
Q03267,P60322,-,378430,Ikzf1,Nanos2,inferred by curator,29087512;18818879,Mus musculus,TRRUST
P01101,P01139,14281,18049,Fos,Ngf,chromatin immunoprecipitation assay;inferred by curator,7869421;10940355;27924024;2111020;29087512,Mus musculus,GTRD;TRRUST
O70494,P08505,20687,16193,Sp3,Il6,inferred by curator,29087512;15688401,Mus musculus,TRRUST
P08046,P26687,13653,22160,Egr1,Twist1,inferred by curator,17202159,Mus musculus,TRED
P37238,Q9Z0Y9,19016,22259,Pparg,Nr1h3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q60795,P97494,18024,14629,Nfe2l2,Gclc,chromatin immunoprecipitation assay;inferred by curator,26578589;18971253;27924024;18445702;29087512,Mus musculus,GTRD;ORegAnno;PAZAR;TRRUST
P25799,Q9WU72,18033,24099,Nfkb1,Tnfsf13b,chromatin immunoprecipitation assay;inferred by curator,17869641;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,Q61285,20683,26874,Sp1,Abcd2,inferred by curator,17202159,Mus musculus,TRED
P27782,Q61483,16842,13388,Lef1,Dll1,inferred by curator,29087512;15545629,Mus musculus,TRRUST
P09025,P19001,15426,16669,Hoxc8,Krt19,inferred by curator,17202159,Mus musculus,TRED
P02340,Q06985,22059,20438,Tp53,Siah1b,inferred by curator,17202159;14985507;29087512;15835302,Mus musculus,TRED;TRRUST
Q02650,Q6PIP8,18507,-,Pax5,Igh,inferred by curator,29087512;14993928,Mus musculus,TRRUST
Q9WTP3,O70201,30051,11799,Spdef,Birc5,inferred by curator,16897429;29087512,Mus musculus,TRRUST
O88559,Q8CF90,17283,378435,Men1,Mafa,inferred by curator,24157940;29087512,Mus musculus,TRRUST
O54915,P23204,18171,19013,Nr1i2,Ppara,inferred by curator,19708687;29087512,Mus musculus,TRRUST
Q6PZD9,P01108,110794,17869,Cebpe,Myc,inferred by curator,17202159,Mus musculus,TRED
P19091,Q64378,11835,14229,Ar,Fkbp5,chromatin immunoprecipitation assay;inferred by curator,16210365;29087512;27924024,Mus musculus,GTRD;TRRUST
P25799,P08226,18033,11816,Nfkb1,Apoe,inferred by curator,18467438;17553793;29087512;15181251,Mus musculus,TRRUST
Q60795,Q08775,18024,12393,Nfe2l2,Runx2,chromatin immunoprecipitation assay;inferred by curator,24521946;29087512;27924024,Mus musculus,GTRD;TRRUST
O09106,P37238,433759,19016,Hdac1,Pparg,inferred by curator,21836474;29087512,Mus musculus,TRRUST
Q199A7,Q9R0M4,22431,27205,Wt1,Podxl,inferred by curator,17202159,Mus musculus,TRED
P02340,Q9ERV7,22059,57913,Tp53,Pidd1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q02248,P15105,12387,14645,Ctnnb1,Glul,inferred by curator,12447692;29087512,Mus musculus,TRRUST
P05627,Q60846,16476,21941,Jun,Tnfrsf8,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q99MZ3,P01326,58805,16334,Mlxipl,Ins2,inferred by curator,23530060;29087512;20934404,Mus musculus,TRRUST
Q01147,Q80YQ1,12912,21825,Creb1,Thbs1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P25799,Q059Y8,18033,77772,Nfkb1,Dcst1,inferred by curator,20515776;29087512,Mus musculus,TRRUST
P17433,Q8VCV5,20375,-,Spi1,Igh,inferred by curator,29087512;14993928,Mus musculus,TRRUST
P42230,P15247,20850,16198,Stat5a,Il9,chromatin immunoprecipitation assay;inferred by curator,24879792;27924024;23727894;29087512;23376058,Mus musculus,GTRD;TRRUST
O88351,P02340,16150,22059,Ikbkb,Tp53,inferred by curator,24006445;29087512,Mus musculus,TRRUST
Q91ZK0,Q8BGW3,226896,140489,Tfap2d,Bhlhe23,inferred by curator,21858141;29087512,Mus musculus,TRRUST
P23204,P97742,19013,12894,Ppara,Cpt1a,chromatin immunoprecipitation assay;inferred by curator,18566121;29087512;27924024,Mus musculus,GTRD;TRRUST
P62960,P35455,22608,11998,Ybx1,Avp,inferred by curator,29087512;16934871,Mus musculus,TRRUST
P23772,P03966,14462,18109,Gata3,Mycn,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;20855530,Mus musculus,GTRD;TRRUST
P03966,P47880,18109,16012,Mycn,Igfbp6,inferred by curator,10383152;29087512,Mus musculus,TRRUST
Q61501,Q8VGI8,13555,258930,E2f1,Olfr808,inferred by curator,17202159,Mus musculus,TRED
Q02650,P16277,18507,12143,Pax5,Blk,chromatin immunoprecipitation assay;inferred by curator,14594818;10455134;9660839;27924024;17202159;29087512,Mus musculus,GTRD;TRED;TRRUST
P02340,P32299,22059,12062,Tp53,Bdkrb2,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q9D030,O54908,13345,13380,Twist2,Dkk1,inferred by curator,18453541;29087512,Mus musculus,TRRUST
Q76LW6,Q8K1K9,23863,102423,Dand5,Hinfp,inferred by curator,17826007;29087512,Mus musculus,TRRUST
O89090,P11859,20683,-,Sp1,Agt,inferred by curator,29087512;12032593,Mus musculus,TRRUST
P25799,P37242,18033,21834,Nfkb1,Thrb,inferred by curator,29087512;20018842,Mus musculus,TRRUST
P28322,Q03142,18612,14186,Etv4,Fgfr4,inferred by curator,17202159,Mus musculus,TRED
Q62318,Q04887,21849,20682,Trim28,Sox9,inferred by curator,29087512;23519980,Mus musculus,TRRUST
Q00899,P09803,22632,12550,Yy1,Cdh1,inferred by curator,21685935;29087512,Mus musculus,TRRUST
P97481,P35918,13819,-,Epas1,Kdr,inferred by curator,29087512;12464608,Mus musculus,TRRUST
Q60722,P62737,21413,11475,Tcf4,Acta2,inferred by curator,29087512;12663487,Mus musculus,TRRUST
Q99PV8,Q64321,58208,22724,Bcl11b,Zbtb7b,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;20544728,Mus musculus,GTRD;TRRUST
Q61909,Q61286,12395,21406,Runx1t1,Tcf12,inferred by curator,29087512;19043539,Mus musculus,TRRUST
Q64287,P15247,16364,16198,Irf4,Il9,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;23913959,Mus musculus,GTRD;TRRUST
O89090,P50637,20683,12257,Sp1,Tspo,chromatin immunoprecipitation assay;inferred by curator,17402746;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,Q8BGV7,20683,233877,Sp1,Kctd13,chromatin immunoprecipitation assay;inferred by curator,15757666;29087512;27924024,Mus musculus,GTRD;TRRUST
Q00175,Q9Z1E3,18667,18035,Pgr,Nfkbia,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;12361720,Mus musculus,GTRD;TRRUST
P25799,A0A125T904,18033,-,Nfkb1,Igk,inferred by curator,29087512;19710460;9738466,Mus musculus,TRRUST
Q61658,P01216,15209,12640,Hesx1,Cga,inferred by curator,29087512;12063185,Mus musculus,TRRUST
Q80Z64,P25916,71950,12151,Nanog,Bmi1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;23708658,Mus musculus,GTRD;TRRUST
Q76LW6,P47739,23863,11670,Dand5,Aldh3a1,inferred by curator,10591537;29087512,Mus musculus,TRRUST
F6VG99,P24610,-,18505,Lmo7,Pax3,inferred by curator,29087512;21525034,Mus musculus,TRRUST
P56931,Q99KR3,242705,212442,E2f2,Lactb2,inferred by curator,17202159,Mus musculus,TRED
Q04207,O70571,19697,27273,Rela,Pdk4,chromatin immunoprecipitation assay;inferred by curator,21625432;29087512;27924024,Mus musculus,GTRD;TRRUST
P42227,Q04207,20848,19697,Stat3,Rela,chromatin immunoprecipitation assay;inferred by curator,29087512;12057007;27924024,Mus musculus,GTRD;TRRUST
P15307,A0A075B5Z0,-,-,Rel,Trgc1,inferred by curator,29087512;8756615,Mus musculus,TRRUST
P17433,P01872,20375,-,Spi1,Ighm,inferred by curator,10435575;29087512;8754855,Mus musculus,TRRUST
P18911,Q9JLF6,19411,21816,Rarg,Tgm1,inferred by curator,17202159,Mus musculus,TRED
Q8VCG9,P04228,170767,-,Rfxap,H2-Aa,inferred by curator,29087512;11258423,Mus musculus,TRRUST
P19785,P26450,13982,18708,Esr1,Pik3r1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;11029009,Mus musculus,GTRD;TRRUST
P37172,Q99JB6,11477,20371,Acvr1,Foxp3,inferred by curator,19046990;29087512,Mus musculus,TRRUST
P42227,P01590,20848,16184,Stat3,Il2ra,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q61501,Q62424,13555,15398,E2f1,Hoxa13,inferred by curator,17202159,Mus musculus,TRED
Q04887,P51942,20682,17180,Sox9,Matn1,inferred by curator,29087512;23860260,Mus musculus,TRRUST
Q60793,P86547,16600,12097,Klf4,Bglap2,inferred by curator,22206865;29087512,Mus musculus,TRRUST
Q06831,S4R1T7,20677,-,Sox4,Cald1,inferred by curator,29087512;24046453,Mus musculus,TRRUST
P07750,O54890,16189,16416,Il4,Itgb3,inferred by curator,11241672;29087512,Mus musculus,TRRUST
P27577,P41245,23871,17395,Ets1,Mmp9,chromatin immunoprecipitation assay;inferred by curator,17202159;27924024;29087512;10949659,Mus musculus,GTRD;TRED;TRRUST
Q61501,P40764,13555,13392,E2f1,Dlx2,inferred by curator,29087512;22699903,Mus musculus,TRRUST
Q8R5J9,Q60596,65106,22594,Arl6ip5,Xrcc1,inferred by curator,29087512;17462538,Mus musculus,TRRUST
P81183,Q4VGL6,22779,381305,Ikzf2,Rc3h1,inferred by curator,29087512;25062971,Mus musculus,TRRUST
P26323,Q61188,14247,14056,Fli1,Ezh2,chromatin immunoprecipitation assay;inferred by curator,19289832;29087512;27924024,Mus musculus,GTRD;TRRUST
P23611,Q8K3I6,15900,246779,Irf8,Il27,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;20435892,Mus musculus,GTRD;TRRUST
P05627,P25799,16476,18033,Jun,Nfkb1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;1740105;8896238,Mus musculus,GTRD;TRRUST
Q9Z0Z7,Q00731,12224,22339,Klf5,Vegfa,chromatin immunoprecipitation assay;inferred by curator,15098654;29087512;27924024,Mus musculus,GTRD;TRRUST
P27889,Q9D2Z8,21410,16552,Hnf1b,Kif12,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;19005009,Mus musculus,GTRD;TRRUST
Q9Z2F6,Q60769,12051,21929,Bcl3,Tnfaip3,inferred by curator,19826422;29087512,Mus musculus,TRRUST
Q62431,Q5U413,13496,-,Arid3a,Igh,inferred by curator,21955986;19214191;29087512,Mus musculus,TRRUST
P05627,Q00623,16476,11806,Jun,Apoa1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P29037,Q3UFB7,21374,18211,Tbp,Ntrk1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;19643914,Mus musculus,GTRD;TRRUST
P81269,Q80YQ1,11908,21825,Atf1,Thbs1,inferred by curator,17202159,Mus musculus,TRED
E9Q5K1,Q32NY8,-,277353,Tcfl5,Tcfl5,inferred by curator,29087512;15585666,Mus musculus,TRRUST
O89090,P56394,20683,12856,Sp1,Cox17,chromatin immunoprecipitation assay;inferred by curator,11997103;29087512;27924024,Mus musculus,GTRD;TRRUST
P97443,Q61039,12180,15111,Smyd1,Hand2,inferred by curator,29087512;11923873,Mus musculus,TRRUST
Q9Z2F6,P17515,12051,15945,Bcl3,Cxcl10,inferred by curator,21249144;29087512,Mus musculus,TRRUST
P19091,P48432,11835,20674,Ar,Sox2,inferred by curator,29087512;23326489,Mus musculus,TRRUST
P31266,Q9EQW6,19664,50913,Rbpj,Olig2,inferred by curator,29087512;19501584,Mus musculus,TRRUST
P70662,Q9R1R0,16825,16874,Ldb1,Lhx6,inferred by curator,10393337;29087512,Mus musculus,TRRUST
Q61221,P07321,15251,13856,Hif1a,Epo,chromatin immunoprecipitation assay;inferred by curator,17712557;27924024;17202159;21212189;29087512;8524640;23528251,Mus musculus,GTRD;TRED;TRRUST
