TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Assembly	Chromosome	Start	End	Strand
TFLinkLT09723514	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	82744376	82744476	+
TFLinkLT09723519	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr13	30846978	30847106	+
TFLinkLT09723522	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	102347275	102347401	+
TFLinkLT09723531	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	134307855	134307970	+
TFLinkLT09723541	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	71484679	71484784	+
TFLinkLT09723551	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	48452954	48453090	+
TFLinkLT09723555	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	3144226	3144328	+
TFLinkLT09723582	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	89196447	89196555	+
TFLinkLT09723583	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	89197686	89197806	+
TFLinkLT09723587	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	53059455	53059558	+
TFLinkLT09723599	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	61915501	61915611	+
TFLinkLT09723600	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	61915629	61915772	+
TFLinkLT09723601	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	62260179	62260288	+
TFLinkLT09723602	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	38353341	38353480	+
TFLinkLT09723616	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	99504381	99504488	+
TFLinkLT09723617	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	99504508	99504613	+
TFLinkLT09723626	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	9138645	9138781	+
TFLinkLT09723628	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	9207947	9208085	+
TFLinkLT09723631	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	9234690	9234799	+
TFLinkLT09723632	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	9235163	9235313	+
TFLinkLT09723637	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	9337869	9338008	+
TFLinkLT09723643	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	40760076	40760182	+
TFLinkLT09723665	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	194133111	194133218	+
TFLinkLT09723666	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	194134658	194134787	+
TFLinkLT09723680	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	173297286	173297407	+
TFLinkLT09723683	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	3294122	3294247	+
TFLinkLT09723686	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	38930737	38930848	+
TFLinkLT09723688	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	17352870	17352969	+
TFLinkLT09723691	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	51150488	51150589	+
TFLinkLT09723692	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	739918	740057	+
TFLinkLT09723701	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	28958234	28958349	+
TFLinkLT09723704	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	32957748	32957847	+
TFLinkLT09723705	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	32957964	32958070	+
TFLinkLT09723711	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	25053320	25053466	+
TFLinkLT09723712	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	25083826	25083929	+
TFLinkLT09723713	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	25110312	25110431	+
TFLinkLT09723714	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	25120352	25120468	+
TFLinkLT09723723	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	146192250	146192354	+
TFLinkLT09723725	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	85742608	85742709	+
TFLinkLT09723726	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	85758715	85758823	+
TFLinkLT09723735	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	22663104	22663244	+
TFLinkLT09723746	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	179700568	179700715	+
TFLinkLT09723764	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	77227813	77227950	+
TFLinkLT09723766	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	17255305	17255429	+
TFLinkLT09723774	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	78720416	78720516	+
TFLinkLT09723783	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	24290421	24290525	+
TFLinkLT09723785	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	177425951	177426085	+
TFLinkLT09723788	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	168694030	168694166	+
TFLinkLT09723789	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	24729121	24729222	+
TFLinkLT09723791	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	134656805	134656919	+
TFLinkLT09723805	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	94536437	94536562	+
TFLinkLT09723807	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	172330024	172330128	+
TFLinkLT09723823	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	99063629	99063729	+
TFLinkLT09723829	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	21139395	21139501	+
TFLinkLT09723830	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	21205898	21205998	+
TFLinkLT09723831	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	21260498	21260641	+
TFLinkLT09723832	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	21789084	21789212	+
TFLinkLT09723836	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	46159308	46159420	+
TFLinkLT09723838	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	12801956	12802063	+
TFLinkLT09723842	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	47950277	47950379	+
TFLinkLT09723850	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	6648188	6648302	+
TFLinkLT09723851	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	6648372	6648479	+
TFLinkLT09723853	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	65409527	65409626	+
TFLinkLT09723858	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	11830276	11830385	+
TFLinkLT09723861	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	10337739	10337858	+
TFLinkLT09723864	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	10495218	10495333	+
TFLinkLT09723868	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	185497584	185497725	+
TFLinkLT09723887	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	63402236	63402339	+
TFLinkLT09723894	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	141484814	141484914	+
TFLinkLT09723899	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	17201610	17201755	+
TFLinkLT09723908	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	34008556	34008657	+
TFLinkLT09723913	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	156777096	156777244	+
TFLinkLT09723915	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	156952590	156952718	+
TFLinkLT09723928	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	34880480	34880581	+
TFLinkLT09723937	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	6632826	6632936	+
TFLinkLT09723941	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	68219464	68219599	+
TFLinkLT09723946	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	75077884	75077990	+
TFLinkLT09723951	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	75089110	75089216	+
TFLinkLT09723955	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	41037646	41037748	+
TFLinkLT09723960	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	32166578	32166703	+
TFLinkLT09723972	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	18680833	18680959	+
TFLinkLT09723973	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	18680977	18681123	+
TFLinkLT09723975	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	175627022	175627166	+
TFLinkLT09723978	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	175790321	175790451	+
TFLinkLT09723984	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr13	24217724	24217823	+
TFLinkLT09723987	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	75648847	75648970	+
TFLinkLT09723993	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	33275814	33275950	+
TFLinkLT09723994	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	48031158	48031258	+
TFLinkLT09724007	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	66205305	66205442	+
TFLinkLT09724011	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	59514313	59514416	+
TFLinkLT09724014	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	4715656	4715801	+
TFLinkLT09724015	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	4715888	4715990	+
TFLinkLT09724019	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	127517913	127518030	+
TFLinkLT09724022	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	523052	523155	+
TFLinkLT09724024	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	48902319	48902423	+
TFLinkLT09724034	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	43590307	43590418	+
TFLinkLT09724038	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	75069283	75069382	+
TFLinkLT09724040	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	41366736	41366836	+
TFLinkLT09724042	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	41603570	41603690	+
TFLinkLT09724045	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	41726917	41727041	+
TFLinkLT09724046	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	41767895	41768002	+
TFLinkLT09724061	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	43175075	43175188	+
TFLinkLT09724063	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	43210188	43210323	+
TFLinkLT09724077	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	43516591	43516692	+
TFLinkLT09724084	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	29881300	29881416	+
TFLinkLT09724090	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	149821703	149821838	+
TFLinkLT09724098	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	121794553	121794660	+
TFLinkLT09724102	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	74941108	74941256	+
TFLinkLT09724104	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	68543040	68543150	+
TFLinkLT09724106	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	125242018	125242117	+
TFLinkLT09724116	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	50556400	50556511	+
TFLinkLT09724118	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	129315266	129315370	+
TFLinkLT09724120	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	129323992	129324113	+
TFLinkLT09724124	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	129425853	129425956	+
TFLinkLT09724125	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	129442704	129442818	+
TFLinkLT09724129	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	73271056	73271158	+
TFLinkLT09724139	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	127886690	127886792	+
TFLinkLT09724146	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chrX	24306652	24306752	+
TFLinkLT09724149	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	58582307	58582407	+
TFLinkLT09724160	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	116373086	116373219	+
TFLinkLT09724167	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	7541252	7541381	+
TFLinkLT09724176	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr13	81106560	81106701	+
TFLinkLT09724188	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	53068888	53069007	+
TFLinkLT09724197	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	130772594	130772695	+
TFLinkLT09724200	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	48588850	48588969	+
TFLinkLT09724209	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr11	118620666	118620781	+
TFLinkLT09724212	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	82525466	82525598	+
TFLinkLT09724236	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	167291160	167291275	+
TFLinkLT09724242	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	57650468	57650593	+
TFLinkLT09724249	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	36863934	36864074	+
TFLinkLT09724258	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	165128659	165128761	+
TFLinkLT09724265	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	36433401	36433505	+
TFLinkLT09724266	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	36453732	36453834	+
TFLinkLT09724268	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	36502093	36502210	+
TFLinkLT09724270	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	55949403	55949506	+
TFLinkLT09724271	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	102827600	102827746	+
TFLinkLT09724283	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	111087	111188	+
TFLinkLT09724298	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	6206255	6206355	+
TFLinkLT09724299	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	6206395	6206503	+
TFLinkLT09724300	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	84672080	84672218	+
TFLinkLT09724305	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	28657752	28657862	+
TFLinkLT09724308	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	37513223	37513367	+
TFLinkLT09724322	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	9703804	9703918	+
TFLinkLT09724326	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	32048922	32049065	+
TFLinkLT09724347	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	67481326	67481427	+
TFLinkLT09724358	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	64183144	64183243	+
TFLinkLT09724359	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	64418093	64418201	+
TFLinkLT09724361	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	65342612	65342736	+
TFLinkLT09724362	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr16	65644989	65645119	+
TFLinkLT09724368	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr12	1745145	1745262	+
TFLinkLT09724373	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	38797620	38797728	+
TFLinkLT09724375	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	38831628	38831733	+
TFLinkLT09724376	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	38831741	38831866	+
TFLinkLT09724377	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	38917156	38917298	+
TFLinkLT09724378	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr21	38917319	38917441	+
TFLinkLT09724398	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	64999890	65000032	+
TFLinkLT09724403	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	35138396	35138536	+
TFLinkLT09724413	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr17	49939441	49939560	+
TFLinkLT09724415	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	93164028	93164127	+
TFLinkLT09724418	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	93201651	93201797	+
TFLinkLT09724422	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr9	93230722	93230851	+
TFLinkLT09724432	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr4	87872741	87872880	+
TFLinkLT09724440	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	124004460	124004564	+
TFLinkLT09724447	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	153002651	153002758	+
TFLinkLT09724456	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	41115385	41115496	+
TFLinkLT09724458	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	41176722	41176842	+
TFLinkLT09724469	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	23208090	23208205	+
TFLinkLT09724472	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	23531032	23531137	+
TFLinkLT09724477	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	134640997	134641114	+
TFLinkLT09724480	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	130885057	130885204	+
TFLinkLT09724481	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	130885221	130885323	+
TFLinkLT09724485	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	55282341	55282461	+
TFLinkLT09724488	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	65941234	65941368	+
TFLinkLT09724490	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr10	66572880	66573029	+
TFLinkLT09724500	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	54195691	54195798	+
TFLinkLT09724510	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	107580063	107580181	+
TFLinkLT09724511	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	144330067	144330187	+
TFLinkLT09724529	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	69862840	69862939	+
TFLinkLT09724538	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr5	177607588	177607688	+
TFLinkLT09724556	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	67011721	67011868	+
TFLinkLT09724557	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	67030313	67030453	+
TFLinkLT09724560	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	67048859	67049004	+
TFLinkLT09724565	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	67068408	67068517	+
TFLinkLT09724569	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	67109646	67109759	+
TFLinkLT09724570	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	67127056	67127163	+
TFLinkLT09724578	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	3123040	3123142	+
TFLinkLT09724590	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	38747898	38748019	+
TFLinkLT09724597	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	108270472	108270604	+
TFLinkLT09724602	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	18069208	18069358	+
TFLinkLT09724604	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr15	41402396	41402495	+
TFLinkLT09724611	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	3217208	3217313	+
TFLinkLT09724617	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	26449204	26449304	+
TFLinkLT09724618	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr7	115658368	115658507	+
TFLinkLT09724619	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	25818805	25818909	+
TFLinkLT09724624	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr3	52794615	52794720	+
TFLinkLT09724655	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	232586554	232586689	+
TFLinkLT09724659	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	44265419	44265542	+
TFLinkLT09724663	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	137119536	137119662	+
TFLinkLT09724665	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr14	30903304	30903447	+
TFLinkLT09724673	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr22	23566224	23566357	+
TFLinkLT09724681	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	86632753	86632860	+
TFLinkLT09724687	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	95003176	95003296	+
TFLinkLT09724688	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	95067256	95067371	+
TFLinkLT09724689	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	95069448	95069583	+
TFLinkLT09724691	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	57532234	57532337	+
TFLinkLT09724725	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	18589169	18589269	+
TFLinkLT09724726	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr19	18589606	18589739	+
TFLinkLT09724728	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr8	119389448	119389579	+
TFLinkLT09724729	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr6	97394232	97394368	+
TFLinkLT09724735	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr18	3454129	3454266	+
TFLinkLT09724739	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr1	111975791	111975930	+
TFLinkLT09724758	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr20	504830	504935	+
TFLinkLT09724761	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	113889400	113889546	+
TFLinkLT09724762	P41235	HNF4A	Homo sapiens	inferred by curator	18971253	ORegAnno	hg38	chr2	113889839	113889978	+
