TFLink ID,Uniprot ID,Protein name,Organism,Detection method,Publication,Source database,Assembly,Chr,Start,End,Strand
TFLinkLT0008201,P09081,bcd,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455773,11455781,
TFLinkLT0008202,P09081,bcd,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455737,11455749,
TFLinkLT0008203,P09081,bcd,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455643,11455655,
TFLinkLT0008204,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851120,30851134,
TFLinkLT0008205,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851142,30851156,
TFLinkLT0008206,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851190,30851204,
TFLinkLT0008207,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851217,30851231,
TFLinkLT0008208,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851242,30851256,
TFLinkLT0008209,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851345,30851359,
TFLinkLT0008210,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851375,30851403,
TFLinkLT0008211,P09081,bcd,Drosophila melanogaster,DNase I footprinting,8443106,REDfly,dm6,3R,30851467,30851486,
TFLinkLT0008212,Q94513,BEAF-32,Drosophila melanogaster,DNase I footprinting,9819433,REDfly,dm6,X,10745113,10745133,
TFLinkLT0008213,Q94513,BEAF-32,Drosophila melanogaster,DNase I footprinting,9819433,REDfly,dm6,X,10745041,10745059,
TFLinkLT0008214,Q9VS05,bin,Drosophila melanogaster,DNase I footprinting,12175492,REDfly,dm6,2R,24309134,24309153,
TFLinkLT0008215,Q9VS05,bin,Drosophila melanogaster,DNase I footprinting,12175492,REDfly,dm6,2R,24309242,24309258,
TFLinkLT0008216,Q9VS05,bin,Drosophila melanogaster,DNase I footprinting,11691840,REDfly,dm6,2L,2446151,2446175,
TFLinkLT0008217,Q9VS05,bin,Drosophila melanogaster,DNase I footprinting,11691840,REDfly,dm6,2L,2445847,2445869,
TFLinkLT0008218,Q9VS05,bin,Drosophila melanogaster,DNase I footprinting,11691840,REDfly,dm6,2L,2445777,2445800,
TFLinkLT0008219,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119509,19119521,
TFLinkLT0008220,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119539,19119549,
TFLinkLT0008221,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119604,19119617,
TFLinkLT0008222,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119635,19119650,
TFLinkLT0008223,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8954742,REDfly,dm6,3L,15657442,15657468,
TFLinkLT0008224,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8954742,REDfly,dm6,3L,15657495,15657516,
TFLinkLT0008225,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8954742,REDfly,dm6,3L,15657711,15657734,
TFLinkLT0008226,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8954742,REDfly,dm6,3L,15657764,15657777,
TFLinkLT0008227,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380275,9380300,
TFLinkLT0008228,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380385,9380406,
TFLinkLT0008229,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380516,9380539,
TFLinkLT0008230,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249759,3249798,
TFLinkLT0008231,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249628,3249659,
TFLinkLT0008232,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249492,3249513,
TFLinkLT0008233,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249440,3249459,
TFLinkLT0008234,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249388,3249406,
TFLinkLT0008235,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249355,3249367,
TFLinkLT0008236,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119510,19119523,
TFLinkLT0008237,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119525,19119544,
TFLinkLT0008238,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119616,19119629,
TFLinkLT0008239,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119637,19119650,
TFLinkLT0008240,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119668,19119679,
TFLinkLT0008241,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,12464428,REDfly,dm6,2L,19120822,19120832,
TFLinkLT0008242,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,12464428,REDfly,dm6,2L,19120890,19120900,
TFLinkLT0008243,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,12464428,REDfly,dm6,2L,19120979,19121003,
TFLinkLT0008244,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380275,9380300,
TFLinkLT0008245,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380346,9380363,
TFLinkLT0008246,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380450,9380472,
TFLinkLT0008247,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380516,9380539,
TFLinkLT0008248,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249810,3249827,
TFLinkLT0008249,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249759,3249773,
TFLinkLT0008250,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249628,3249659,
TFLinkLT0008251,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249574,3249590,
TFLinkLT0008252,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249552,3249571,
TFLinkLT0008253,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249477,3249513,
TFLinkLT0008254,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249440,3249459,
TFLinkLT0008255,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249374,3249406,
TFLinkLT0008256,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249288,3249311,
TFLinkLT0008257,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119532,19119546,
TFLinkLT0008258,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119637,19119653,
TFLinkLT0008259,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119668,19119680,
TFLinkLT0008260,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380275,9380300,
TFLinkLT0008261,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,11583936,REDfly,dm6,3L,9380516,9380539,
TFLinkLT0008262,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3250063,3250081,
TFLinkLT0008263,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249974,3249993,
TFLinkLT0008264,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249921,3249935,
TFLinkLT0008265,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249783,3249798,
TFLinkLT0008266,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249693,3249709,
TFLinkLT0008267,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249628,3249659,
TFLinkLT0008268,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249574,3249590,
TFLinkLT0008269,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249552,3249571,
TFLinkLT0008270,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249477,3249496,
TFLinkLT0008271,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249388,3249406,
TFLinkLT0008272,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249288,3249311,
TFLinkLT0008273,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119464,19119480,
TFLinkLT0008274,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119509,19119521,
TFLinkLT0008275,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119539,19119549,
TFLinkLT0008276,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119604,19119617,
TFLinkLT0008277,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8582299,REDfly,dm6,2L,19119635,19119650,
TFLinkLT0008278,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249759,3249798,
TFLinkLT0008279,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249693,3249709,
TFLinkLT0008280,Q8IRX4,br,Drosophila melanogaster,DNase I footprinting,8062827,REDfly,dm6,X,3249628,3249659,
TFLinkLT0008281,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11080162,REDfly,dm6,X,4386469,4386485,
TFLinkLT0008282,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11080162,REDfly,dm6,3R,6681507,6681522,
TFLinkLT0008283,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11080162,REDfly,dm6,3R,6681621,6681654,
TFLinkLT0008284,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11080162,REDfly,dm6,3R,6681857,6681874,
TFLinkLT0008285,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11159914,REDfly,dm6,3R,6754329,6754344,
TFLinkLT0008286,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11159914,REDfly,dm6,3R,6754425,6754438,
TFLinkLT0008287,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11159914,REDfly,dm6,3R,6754474,6754486,
TFLinkLT0008288,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11159914,REDfly,dm6,3R,6754560,6754572,
TFLinkLT0008289,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11159914,REDfly,dm6,3R,6754831,6754846,
TFLinkLT0008290,Q9XTN4,brk,Drosophila melanogaster,DNase I footprinting,11159914,REDfly,dm6,3R,6755544,6755555,
TFLinkLT0008291,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20898681,20898704,
TFLinkLT0008292,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20898991,20899009,
TFLinkLT0008293,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20899144,20899167,
TFLinkLT0008294,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20899292,20899322,
TFLinkLT0008295,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20899385,20899399,
TFLinkLT0008296,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20899408,20899424,
TFLinkLT0008297,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20900065,20900093,
TFLinkLT0008298,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20900120,20900142,
TFLinkLT0008299,P55965,byn,Drosophila melanogaster,DNase I footprinting,11850413,REDfly,dm6,2R,20900237,20900255,
TFLinkLT0008300,P09085,cad,Drosophila melanogaster,DNase I footprinting,2571934,REDfly,dm6,3R,6863846,6863867,
TFLinkLT0008301,P09085,cad,Drosophila melanogaster,DNase I footprinting,2571934,REDfly,dm6,3R,6863919,6863938,
TFLinkLT0008302,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697394,20697405,
TFLinkLT0008303,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697425,20697436,
TFLinkLT0008304,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697456,20697467,
TFLinkLT0008305,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697484,20697494,
TFLinkLT0008306,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697508,20697521,
TFLinkLT0008307,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697547,20697557,
TFLinkLT0008308,P09085,cad,Drosophila melanogaster,DNase I footprinting,7617036,REDfly,dm6,3L,20697604,20697612,
TFLinkLT0008309,P09085,cad,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455958,11455984,
TFLinkLT0008310,P09085,cad,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455732,11455741,
TFLinkLT0008311,P09085,cad,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455703,11455718,
TFLinkLT0008312,P09085,cad,Drosophila melanogaster,DNase I footprinting,9376314,REDfly,dm6,2L,11455650,11455657,
TFLinkLT0008313,P09085,cad,Drosophila melanogaster,DNase I footprinting,1411512,REDfly,dm6,2L,4883210,4883221,
TFLinkLT0008314,P09085,cad,Drosophila melanogaster,DNase I footprinting,2120114,REDfly,dm6,3L,8728410,8728427,
TFLinkLT0008315,P09085,cad,Drosophila melanogaster,DNase I footprinting,2120114,REDfly,dm6,3L,8728445,8728461,
TFLinkLT0008316,P42003,Mad,Drosophila melanogaster,DNase I footprinting,15341741,REDfly,dm6,2L,13905196,13905215,
TFLinkLT0008317,Q24180,Deaf1,Drosophila melanogaster,DNase I footprinting,8617243,REDfly,dm6,3R,6787470,6787520,
TFLinkLT0008318,Q24180,Deaf1,Drosophila melanogaster,DNase I footprinting,8617243,REDfly,dm6,3R,6787685,6787728,
TFLinkLT0008319,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,1995417,REDfly,dm6,3R,6787094,6787104,
TFLinkLT0008320,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,1995417,REDfly,dm6,3R,6787200,6787207,
TFLinkLT0008321,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,1995417,REDfly,dm6,3R,6787227,6787240,
TFLinkLT0008322,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,1995417,REDfly,dm6,3R,6787391,6787403,
TFLinkLT0008323,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787446,6787454,
TFLinkLT0008324,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787522,6787530,
TFLinkLT0008325,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787577,6787585,
TFLinkLT0008326,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787601,6787625,
TFLinkLT0008327,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787633,6787641,
TFLinkLT0008328,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787716,6787725,
TFLinkLT0008329,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787865,6787873,
TFLinkLT0008330,P07548,Dfd,Drosophila melanogaster,DNase I footprinting,7910795,REDfly,dm6,3R,6787937,6787945,
TFLinkLT0008331,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2457291,2457304,
TFLinkLT0008332,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2457011,2457028,
TFLinkLT0008333,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456997,2457009,
TFLinkLT0008334,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456823,2456842,
TFLinkLT0008335,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456800,2456816,
TFLinkLT0008336,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456702,2456718,
TFLinkLT0008337,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456749,2456764,
TFLinkLT0008338,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456607,2456624,
TFLinkLT0008339,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456485,2456500,
TFLinkLT0008340,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456446,2456465,
TFLinkLT0008341,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456426,2456439,
TFLinkLT0008342,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456352,2456369,
TFLinkLT0008343,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456209,2456223,
TFLinkLT0008344,P15330,dl,Drosophila melanogaster,DNase I footprinting,8458580,REDfly,dm6,2L,2456179,2456195,
TFLinkLT0008345,P15330,dl,Drosophila melanogaster,DNase I footprinting,1325394,REDfly,dm6,3L,1461842,1461852,
TFLinkLT0008346,P15330,dl,Drosophila melanogaster,DNase I footprinting,1325394,REDfly,dm6,3L,1461978,1461988,
TFLinkLT0008347,P15330,dl,Drosophila melanogaster,DNase I footprinting,1325394,REDfly,dm6,3L,1462037,1462047,
TFLinkLT0008348,P15330,dl,Drosophila melanogaster,DNase I footprinting,1325394,REDfly,dm6,3L,1462084,1462094,
TFLinkLT0008349,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479359,15479377,
TFLinkLT0008350,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479560,15479575,
TFLinkLT0008351,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479648,15479663,
TFLinkLT0008352,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479713,15479728,
TFLinkLT0008353,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479792,15479807,
TFLinkLT0008354,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479825,15479840,
TFLinkLT0008355,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15479990,15480006,
TFLinkLT0008356,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15480056,15480071,
TFLinkLT0008357,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15480096,15480111,
TFLinkLT0008358,P15330,dl,Drosophila melanogaster,DNase I footprinting,1644293,REDfly,dm6,2L,15480131,15480146,
TFLinkLT0008359,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23045209,23045219,
TFLinkLT0008360,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23045222,23045241,
TFLinkLT0008361,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23045263,23045273,
TFLinkLT0008362,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23046008,23046018,
TFLinkLT0008363,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23046024,23046034,
TFLinkLT0008364,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23046054,23046064,
TFLinkLT0008365,P15330,dl,Drosophila melanogaster,DNase I footprinting,1648449,REDfly,dm6,2R,23046142,23046152,
TFLinkLT0008366,P15330,dl,Drosophila melanogaster,DNase I footprinting,8344257,REDfly,dm6,3R,6755380,6755389,
TFLinkLT0008367,P15330,dl,Drosophila melanogaster,DNase I footprinting,8344257,REDfly,dm6,3R,6755448,6755458,
TFLinkLT0008368,P15330,dl,Drosophila melanogaster,DNase I footprinting,8344257,REDfly,dm6,3R,6755498,6755507,
TFLinkLT0008369,Q26263,dpn,Drosophila melanogaster,DNase I footprinting,7567454,REDfly,dm6,X,7092977,7093003,
TFLinkLT0008370,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,8093616,REDfly,dm6,3R,21671744,21671773,
TFLinkLT0008371,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,8093616,REDfly,dm6,3R,21671797,21671821,
TFLinkLT0008372,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,8093616,REDfly,dm6,3R,21671932,21671957,
TFLinkLT0008373,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,8662923,REDfly,dm6,3R,27239067,27239083,
TFLinkLT0008374,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,8662923,REDfly,dm6,3R,27239090,27239111,
TFLinkLT0008375,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,8662923,REDfly,dm6,3R,27239141,27239162,
TFLinkLT0008376,Q24151,Stat92E,Drosophila melanogaster,DNase I footprinting,9016631,REDfly,dm6,X,2340289,2340302,
TFLinkLT0008377,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,9819433,REDfly,dm6,X,10745045,10745065,
TFLinkLT0008378,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,1907913,REDfly,dm6,X,10053620,10053637,
TFLinkLT0008379,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,1907913,REDfly,dm6,X,10053576,10053605,
TFLinkLT0008380,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,1907913,REDfly,dm6,X,10053552,10053570,
TFLinkLT0008381,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,1907913,REDfly,dm6,X,10053620,10053637,
TFLinkLT0008382,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,1907913,REDfly,dm6,X,10053576,10053605,
TFLinkLT0008383,Q94883,Dref,Drosophila melanogaster,DNase I footprinting,1907913,REDfly,dm6,X,10053552,10053570,
TFLinkLT0008384,Q9W4V9,dwg,Drosophila melanogaster,DNase I footprinting,10465787,REDfly,dm6,3R,11949665,11949688,
TFLinkLT0008385,P13098,E(spl),Drosophila melanogaster,DNase I footprinting,8078474,REDfly,dm6,X,369719,369736,
TFLinkLT0008386,P13096,E(spl)m5-HLH,Drosophila melanogaster,DNase I footprinting,8078474,REDfly,dm6,3R,26040049,26040063,
TFLinkLT0008387,P13098,E(spl),Drosophila melanogaster,DNase I footprinting,8078474,REDfly,dm6,X,409090,409110,
TFLinkLT0008388,P13098,E(spl),Drosophila melanogaster,DNase I footprinting,9649507,REDfly,dm6,X,393105,393145,
TFLinkLT0008389,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,8557043,REDfly,dm6,3L,15657389,15657405,
TFLinkLT0008390,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,8557043,REDfly,dm6,3L,15657440,15657454,
TFLinkLT0008391,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,8557043,REDfly,dm6,3L,15657572,15657588,
TFLinkLT0008392,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,8557043,REDfly,dm6,3L,15657669,15657686,
TFLinkLT0008393,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,8557043,REDfly,dm6,3L,15657769,15657785,
TFLinkLT0008394,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,2208281,REDfly,dm6,3L,17587538,17587560,
TFLinkLT0008395,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,2208281,REDfly,dm6,3L,17587648,17587667,
TFLinkLT0008396,P11536,Eip74EF,Drosophila melanogaster,DNase I footprinting,2208281,REDfly,dm6,3L,17587741,17587761,
TFLinkLT0008397,P18488,ems,Drosophila melanogaster,DNase I footprinting,9491376,REDfly,dm6,3R,13898122,13898134,
TFLinkLT0008398,P18488,ems,Drosophila melanogaster,DNase I footprinting,9491376,REDfly,dm6,3R,13898638,13898650,
TFLinkLT0008399,P18488,ems,Drosophila melanogaster,DNase I footprinting,9491376,REDfly,dm6,3R,13898818,13898830,
TFLinkLT0008400,P02836,en,Drosophila melanogaster,DNase I footprinting,7600980,REDfly,dm6,4,59479,59491,
TFLinkLT0008401,P02836,en,Drosophila melanogaster,DNase I footprinting,7600980,REDfly,dm6,4,60047,60055,
TFLinkLT0008402,P02836,en,Drosophila melanogaster,DNase I footprinting,7713429,REDfly,dm6,2L,2471447,2471454,
TFLinkLT0008403,P02836,en,Drosophila melanogaster,DNase I footprinting,7713429,REDfly,dm6,2L,2471457,2471466,
TFLinkLT0008404,P02836,en,Drosophila melanogaster,DNase I footprinting,7713429,REDfly,dm6,2L,2471427,2471434,
TFLinkLT0008405,P02836,en,Drosophila melanogaster,DNase I footprinting,7713429,REDfly,dm6,2L,2471225,2471232,
TFLinkLT0008406,P02836,en,Drosophila melanogaster,DNase I footprinting,7713429,REDfly,dm6,2L,2471212,2471220,
TFLinkLT0008407,P02836,en,Drosophila melanogaster,DNase I footprinting,2573829,REDfly,dm6,2R,11525482,11525494,
TFLinkLT0008408,P02836,en,Drosophila melanogaster,DNase I footprinting,2573829,REDfly,dm6,2R,11525514,11525523,
TFLinkLT0008409,P02836,en,Drosophila melanogaster,DNase I footprinting,2573829,REDfly,dm6,2R,11525575,11525594,
TFLinkLT0008410,P02836,en,Drosophila melanogaster,DNase I footprinting,2895896,REDfly,dm6,2R,11528613,11528638,
TFLinkLT0008411,P02836,en,Drosophila melanogaster,DNase I footprinting,2895896,REDfly,dm6,2R,11528736,11528757,
TFLinkLT0008412,P02836,en,Drosophila melanogaster,DNase I footprinting,2895896,REDfly,dm6,2R,11528776,11528811,
TFLinkLT0008413,P02836,en,Drosophila melanogaster,DNase I footprinting,3046753,REDfly,dm6,3R,6866383,6866421,
TFLinkLT0008414,P02836,en,Drosophila melanogaster,DNase I footprinting,7600986,REDfly,dm6,X,2125533,2125569,
TFLinkLT0008415,P02836,en,Drosophila melanogaster,DNase I footprinting,7600986,REDfly,dm6,X,2125493,2125513,
TFLinkLT0008416,P02836,en,Drosophila melanogaster,DNase I footprinting,7600986,REDfly,dm6,X,2125381,2125466,
