TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Assembly	Chromosome	Start	End	Strand
TFLinkLT10006809	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	11114451	11114455	+
TFLinkLT10006810	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	11115797	11115801	+
TFLinkLT10006811	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	11116156	11116160	+
TFLinkLT10006813	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	155098894	155098898	+
TFLinkLT10006815	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	131920609	131920613	+
TFLinkLT10006818	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	76027820	76027824	+
TFLinkLT10006819	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	130936684	130936688	+
TFLinkLT10006821	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	67354557	67354561	+
TFLinkLT10006823	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	96299382	96299386	+
TFLinkLT10006825	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	52103941	52103945	+
TFLinkLT10006826	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	52104945	52104949	+
TFLinkLT10006828	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	44003708	44003712	+
TFLinkLT10006830	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	54045349	54045353	+
TFLinkLT10006831	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	54046212	54046216	+
TFLinkLT10006832	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	54047080	54047084	+
TFLinkLT10006834	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	69174789	69174793	+
TFLinkLT10006835	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	114801190	114801194	+
TFLinkLT10006838	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	79505340	79505344	+
TFLinkLT10006840	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	117024774	117024778	+
TFLinkLT10006841	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	117025772	117025776	+
TFLinkLT10006843	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	28918046	28918050	+
TFLinkLT10006845	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	52764634	52764638	+
TFLinkLT10006847	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	129985252	129985256	+
TFLinkLT10006849	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	81152288	81152292	+
TFLinkLT10006851	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	118284418	118284422	+
TFLinkLT10006853	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	123982887	123982891	+
TFLinkLT10006854	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	123983478	123983482	+
TFLinkLT10006856	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	104961796	104961800	+
TFLinkLT10006858	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	60141873	60141877	+
TFLinkLT10006859	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	45965267	45965271	+
TFLinkLT10006861	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	47343670	47343674	+
TFLinkLT10006863	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	139540424	139540428	+
TFLinkLT10006864	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	139544144	139544148	+
TFLinkLT10006865	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	139544892	139544896	+
TFLinkLT10006866	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	139546572	139546576	+
TFLinkLT10006867	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	139547133	139547137	+
TFLinkLT10006868	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	139547608	139547612	+
TFLinkLT10006869	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	42579808	42579812	+
TFLinkLT10006870	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	42582532	42582536	+
TFLinkLT10006871	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	42582960	42582964	+
TFLinkLT10006872	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	42583578	42583582	+
TFLinkLT10006875	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	12087205	12087209	+
TFLinkLT10006876	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	12091256	12091260	+
TFLinkLT10006877	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	12091715	12091719	+
TFLinkLT10006878	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	12077443	12077447	+
TFLinkLT10006879	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	12078729	12078733	+
TFLinkLT10006880	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chrX	12080397	12080401	+
TFLinkLT10006883	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	57543083	57543087	+
TFLinkLT10006884	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	57545910	57545914	+
TFLinkLT10006885	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	57538845	57538849	+
TFLinkLT10006886	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	57539165	57539169	+
TFLinkLT10006888	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	88200917	88200921	+
TFLinkLT10006890	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	60175936	60175940	+
TFLinkLT10006891	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	60176554	60176558	+
TFLinkLT10006893	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	14751666	14751670	+
TFLinkLT10006895	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	110281345	110281349	+
TFLinkLT10006897	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74655934	74655938	+
TFLinkLT10006898	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74657939	74657943	+
TFLinkLT10006899	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74659106	74659110	+
TFLinkLT10006901	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	66124656	66124660	+
TFLinkLT10006903	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	40681433	40681437	+
TFLinkLT10006905	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	127632766	127632770	+
TFLinkLT10006906	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	127633421	127633425	+
TFLinkLT10006907	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	127634237	127634241	+
TFLinkLT10006910	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	153527997	153528001	+
TFLinkLT10006911	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	153529779	153529783	+
TFLinkLT10006912	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	153530175	153530179	+
TFLinkLT10006914	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	34819253	34819257	+
TFLinkLT10006915	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	34820101	34820105	+
TFLinkLT10006916	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr14	34820471	34820475	+
TFLinkLT10006918	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	110742406	110742410	+
TFLinkLT10006919	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	110743036	110743040	+
TFLinkLT10006920	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	110743382	110743386	+
TFLinkLT10006922	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	57718187	57718191	+
TFLinkLT10006923	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	57719158	57719162	+
TFLinkLT10006924	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	57719716	57719720	+
TFLinkLT10006926	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	48438415	48438419	+
TFLinkLT10006928	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	29535714	29535718	+
TFLinkLT10006930	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	103170984	103170988	+
TFLinkLT10006931	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	52260208	52260212	+
TFLinkLT10006932	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	52260961	52260965	+
TFLinkLT10006934	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	160366824	160366828	+
TFLinkLT10006937	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85832309	85832313	+
TFLinkLT10006938	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85833244	85833248	+
TFLinkLT10006939	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85837343	85837347	+
TFLinkLT10006940	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85837976	85837980	+
TFLinkLT10006941	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85838377	85838381	+
TFLinkLT10006942	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85840680	85840684	+
TFLinkLT10006943	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr11	85842124	85842128	+
TFLinkLT10006944	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	59458507	59458511	+
TFLinkLT10006946	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	110979686	110979690	+
TFLinkLT10006947	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	24955237	24955241	+
TFLinkLT10006949	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	114843562	114843566	+
TFLinkLT10006951	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	147084028	147084032	+
TFLinkLT10006952	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	147084411	147084415	+
TFLinkLT10006953	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	147085025	147085029	+
TFLinkLT10006955	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	99871641	99871645	+
TFLinkLT10006956	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	99875333	99875337	+
TFLinkLT10006958	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	58807963	58807967	+
TFLinkLT10006960	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	80491307	80491311	+
TFLinkLT10006961	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	80494886	80494890	+
TFLinkLT10006962	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	80495430	80495434	+
TFLinkLT10006963	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	80495841	80495845	+
TFLinkLT10006965	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	126139028	126139032	+
TFLinkLT10006966	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	31092668	31092672	+
TFLinkLT10006967	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	31093122	31093126	+
TFLinkLT10006969	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	38159475	38159479	+
TFLinkLT10006972	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	38345563	38345567	+
TFLinkLT10006973	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	38346026	38346030	+
TFLinkLT10006975	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	13793517	13793521	+
TFLinkLT10006977	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	22344397	22344401	+
TFLinkLT10006978	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	22344983	22344987	+
TFLinkLT10006979	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	56972310	56972314	+
TFLinkLT10006981	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	139075393	139075397	+
TFLinkLT10006984	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	131921838	131921842	+
TFLinkLT10006986	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	96374720	96374724	+
TFLinkLT10006988	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	115361057	115361061	+
TFLinkLT10006990	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	5242453	5242457	+
TFLinkLT10006992	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	75213470	75213474	+
TFLinkLT10006993	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	75213916	75213920	+
TFLinkLT10006995	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	77816624	77816628	+
TFLinkLT10006998	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	94083572	94083576	+
TFLinkLT10006999	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	94084881	94084885	+
TFLinkLT10007000	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	94085398	94085402	+
TFLinkLT10007001	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	94086051	94086055	+
TFLinkLT10007002	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr16	94125683	94125687	+
TFLinkLT10007006	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	107915700	107915704	+
TFLinkLT10007007	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	107916218	107916222	+
TFLinkLT10007008	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	108002872	108002876	+
TFLinkLT10007009	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	108006322	108006326	+
TFLinkLT10007011	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	13010881	13010885	+
TFLinkLT10007017	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	79499428	79499432	+
TFLinkLT10007018	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	79500068	79500072	+
TFLinkLT10007019	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	79543889	79543893	+
TFLinkLT10007020	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	79515679	79515683	+
TFLinkLT10007021	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	79505036	79505040	+
TFLinkLT10007022	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	79508833	79508837	+
TFLinkLT10007024	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	5860691	5860695	+
TFLinkLT10007026	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	118028392	118028396	+
TFLinkLT10007027	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	104472152	104472156	+
TFLinkLT10007028	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	104472812	104472816	+
TFLinkLT10007031	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	135152374	135152378	+
TFLinkLT10007032	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	135152940	135152944	+
TFLinkLT10007034	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	87544503	87544507	+
TFLinkLT10007036	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	31367154	31367158	+
TFLinkLT10007038	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	66468118	66468122	+
TFLinkLT10007039	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	68869589	68869593	+
TFLinkLT10007040	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	68869822	68869826	+
TFLinkLT10007041	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	68870373	68870377	+
TFLinkLT10007043	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	117575531	117575535	+
TFLinkLT10007044	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	34652261	34652265	+
TFLinkLT10007046	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	21244676	21244680	+
TFLinkLT10007047	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	21245027	21245031	+
TFLinkLT10007049	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	65527779	65527783	+
TFLinkLT10007052	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	118848655	118848659	+
TFLinkLT10007053	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	118849029	118849033	+
TFLinkLT10007054	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	118849463	118849467	+
TFLinkLT10007055	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	118843258	118843262	+
TFLinkLT10007057	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	116033862	116033866	+
TFLinkLT10007058	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr7	116034331	116034335	+
TFLinkLT10007060	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr9	67048174	67048178	+
TFLinkLT10007062	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	57824936	57824940	+
TFLinkLT10007064	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	87154429	87154433	+
TFLinkLT10007065	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	87154783	87154787	+
TFLinkLT10007066	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	87156113	87156117	+
TFLinkLT10007068	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	35470210	35470214	+
TFLinkLT10007070	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	80447450	80447454	+
TFLinkLT10007072	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	60686884	60686888	+
TFLinkLT10007073	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr10	60687267	60687271	+
TFLinkLT10007074	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr3	152668066	152668070	+
TFLinkLT10007076	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	64098265	64098269	+
TFLinkLT10007078	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	103334253	103334257	+
TFLinkLT10007080	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	176275430	176275434	+
TFLinkLT10007082	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	45826532	45826536	+
TFLinkLT10007084	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	88031852	88031856	+
TFLinkLT10007085	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr4	88032613	88032617	+
TFLinkLT10007086	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	8341157	8341161	+
TFLinkLT10007088	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	103566579	103566583	+
TFLinkLT10007089	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	103567246	103567250	+
TFLinkLT10007092	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr18	15150439	15150443	+
TFLinkLT10007093	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr18	15151015	15151019	+
TFLinkLT10007094	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr18	15062772	15062776	+
TFLinkLT10007096	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	35293963	35293967	+
TFLinkLT10007097	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	35296101	35296105	+
TFLinkLT10007098	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr15	35296905	35296909	+
TFLinkLT10007101	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84784812	84784816	+
TFLinkLT10007102	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84786008	84786012	+
TFLinkLT10007103	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84786518	84786522	+
TFLinkLT10007104	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84799291	84799295	+
TFLinkLT10007105	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84800067	84800071	+
TFLinkLT10007106	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84800559	84800563	+
TFLinkLT10007107	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	84705504	84705508	+
TFLinkLT10007108	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr6	39118117	39118121	+
TFLinkLT10007111	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr13	31802154	31802158	+
TFLinkLT10007112	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	24897498	24897502	+
TFLinkLT10007113	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	24899617	24899621	+
TFLinkLT10007114	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr19	24900155	24900159	+
TFLinkLT10007115	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	49383357	49383361	+
TFLinkLT10007116	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr12	49384770	49384774	+
TFLinkLT10007119	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr1	181352785	181352789	+
TFLinkLT10007125	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	121115224	121115228	+
TFLinkLT10007126	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	121083088	121083092	+
TFLinkLT10007127	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	121083737	121083741	+
TFLinkLT10007128	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	120228843	120228847	+
TFLinkLT10007129	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	120229375	120229379	+
TFLinkLT10007130	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	122230307	122230311	+
TFLinkLT10007131	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	121089537	121089541	+
TFLinkLT10007133	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	143253599	143253603	+
TFLinkLT10007134	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	143254052	143254056	+
TFLinkLT10007135	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr5	143254789	143254793	+
TFLinkLT10007137	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	106870837	106870841	+
TFLinkLT10007139	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr2	74727535	74727539	+
TFLinkLT10007141	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr8	111890328	111890332	+
TFLinkLT10007144	Q62315	Jarid2	Mus musculus	inferred by curator	18971253	ORegAnno	mm10	chr17	26439062	26439066	+
