uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
P09081,P18488,40830,41697,bcd,ems,DNase I footprinting;inferred by curator,11731230;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09081,P06602,40830,36039,bcd,eve,DNase I footprinting;inferred by curator,2026328;1327756;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09081,P14003,40830,38995,bcd,h,DNase I footprinting;inferred by curator,9507113;9250684;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09081,P05084,40830,41032,bcd,hb,DNase I footprinting;inferred by curator,2911348;8620846;2502714;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09081,P10734,40830,40287,bcd,kni,DNase I footprinting;inferred by curator,7617036;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09081,P07247,40830,38012,bcd,Kr,DNase I footprinting;inferred by curator,1348871;2065664;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09081,P39770,40830,34569,bcd,salm,DNase I footprinting;inferred by curator,9376314;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q7JN06,Q07152,36645,43873,BEAF-32,ras,DNase I footprinting;inferred by curator,9819433;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q94513,Q07152,36645,43873,BEAF-32,ras,DNase I footprinting;inferred by curator,9819433;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9VS05,P08841,38766,37888,bin,betaTub60D,DNase I footprinting;inferred by curator,12175492;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9VS05,P07713,38766,33432,bin,dpp,DNase I footprinting;inferred by curator,11691840;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
E1JJB2,P05031,44505,35190,br,Ddc,DNase I footprinting,8582299;12464428;20965965,Drosophila melanogaster,REDfly
M9MSM6,P05031,44505,35190,br,Ddc,DNase I footprinting,8582299;12464428;20965965,Drosophila melanogaster,REDfly
D8FT05,P05031,44505,35190,br,Ddc,DNase I footprinting,8582299;12464428;20965965,Drosophila melanogaster,REDfly
Q9W572,P05031,44505,35190,br,Ddc,DNase I footprinting,8582299;12464428;20965965,Drosophila melanogaster,REDfly
Q8IRX4,P05031,44505,35190,br,Ddc,DNase I footprinting,8582299;12464428;20965965,Drosophila melanogaster,REDfly
E1JJB2,Q24075,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
E1JJB2,Q24058,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
E1JJB2,Q9VUT0,44505,39708,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
M9MSM6,Q24075,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
M9MSM6,Q24058,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
M9MSM6,Q9VUT0,44505,39708,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
D8FT05,Q24075,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
D8FT05,Q24058,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
D8FT05,Q9VUT0,44505,39708,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
Q9W572,Q24075,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
Q9W572,Q24058,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
Q9W572,Q9VUT0,44505,39708,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
Q8IRX4,Q24075,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
Q8IRX4,Q24058,44505,-,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
Q8IRX4,Q9VUT0,44505,39708,br,Eig71Eg,DNase I footprinting,8954742;20965965,Drosophila melanogaster,REDfly
E1JJB2,P02516,44505,39077,br,Hsp23,DNase I footprinting,11583936;20965965,Drosophila melanogaster,REDfly
M9MSM6,P02516,44505,39077,br,Hsp23,DNase I footprinting,11583936;20965965,Drosophila melanogaster,REDfly
D8FT05,P02516,44505,39077,br,Hsp23,DNase I footprinting,11583936;20965965,Drosophila melanogaster,REDfly
Q9W572,P02516,44505,39077,br,Hsp23,DNase I footprinting,11583936;20965965,Drosophila melanogaster,REDfly
Q8IRX4,P02516,44505,39077,br,Hsp23,DNase I footprinting,11583936;20965965,Drosophila melanogaster,REDfly
E1JJB2,Q00725,44505,31304,br,Sgs4,DNase I footprinting,8062827;20965965,Drosophila melanogaster,REDfly
M9MSM6,Q00725,44505,31304,br,Sgs4,DNase I footprinting,8062827;20965965,Drosophila melanogaster,REDfly
D8FT05,Q00725,44505,31304,br,Sgs4,DNase I footprinting,8062827;20965965,Drosophila melanogaster,REDfly
Q9W572,Q00725,44505,31304,br,Sgs4,DNase I footprinting,8062827;20965965,Drosophila melanogaster,REDfly
Q8IRX4,Q00725,44505,31304,br,Sgs4,DNase I footprinting,8062827;20965965,Drosophila melanogaster,REDfly
Q960G9,Q24432,-,31379,brk,bi,DNase I footprinting,11080162;20965965,Drosophila melanogaster,REDfly
Q9XTN4,Q24432,31665,31379,brk,bi,DNase I footprinting,11080162;20965965,Drosophila melanogaster,REDfly
Q960G9,P10105,-,40817,brk,lab,DNase I footprinting,11080162;20965965,Drosophila melanogaster,REDfly
Q9XTN4,P10105,31665,40817,brk,lab,DNase I footprinting;inferred by curator,11080162;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q960G9,P09089,-,40828,brk,zen,DNase I footprinting,11159914;20965965,Drosophila melanogaster,REDfly
Q9XTN4,P09089,31665,40828,brk,zen,DNase I footprinting;inferred by curator,11159914;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P55965,P56672,39349,37364,byn,otp,DNase I footprinting;inferred by curator,11850413;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09085,P02835,35341,40834,cad,ftz,DNase I footprinting;inferred by curator,2571934;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09085,P10734,35341,40287,cad,kni,DNase I footprinting;inferred by curator,7617036;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09085,P39770,35341,34569,cad,salm,DNase I footprinting;inferred by curator,9376314;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q24180,P07548,40164,40832,Deaf1,Dfd,DNase I footprinting,8617243;20965965,Drosophila melanogaster,REDfly
P07548,P07548,40832,40832,Dfd,Dfd,DNase I footprinting;inferred by curator,1995417;7910795;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P15330,P07713,35047,33432,dl,dpp,DNase I footprinting,8458580;20965965,Drosophila melanogaster,REDfly
P15330,P20350,35047,38168,dl,rho,DNase I footprinting,1325394;20965965,Drosophila melanogaster,REDfly
P15330,P08044,35047,34908,dl,sna,DNase I footprinting,1644293;20965965,Drosophila melanogaster,REDfly
P15330,P10627,35047,37655,dl,twi,DNase I footprinting;electrophoretic mobility shift assay,1648449;8453668;8068548;1655572;20965965,Drosophila melanogaster,REDfly
P15330,P09089,35047,40828,dl,zen,DNase I footprinting;electrophoretic mobility shift assay,8344257;1423619;20965965,Drosophila melanogaster,REDfly
Q26263,P19339,35800,3772180,dpn,Sxl,DNase I footprinting;inferred by curator,7567454;18773886;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
O96083,P26019,-,42553,Dref,DNApol-alpha180,DNase I footprinting,8093616;20965965,Drosophila melanogaster,REDfly
Q86NK7,P26019,-,42553,Dref,DNApol-alpha180,DNase I footprinting,8093616;20965965,Drosophila melanogaster,REDfly
Q94883,P26019,34328,42553,Dref,DNApol-alpha180,DNase I footprinting;inferred by curator,8093616;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
O96083,Q9VB62,-,43278,Dref,DNApol-alpha73,DNase I footprinting,8662923;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q9VB62,-,43278,Dref,DNApol-alpha73,DNase I footprinting,8662923;20965965,Drosophila melanogaster,REDfly
Q94883,Q9VB62,34328,43278,Dref,DNApol-alpha73,DNase I footprinting;inferred by curator,8662923;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q24151,P11346,42428,31221,Stat92E,Raf,DNase I footprinting;inferred by curator,9016631;10764759;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
O96083,Q07152,-,43873,Dref,ras,DNase I footprinting,9819433;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q07152,-,43873,Dref,ras,DNase I footprinting,9819433;20965965,Drosophila melanogaster,REDfly
Q94883,Q07152,34328,43873,Dref,ras,DNase I footprinting;inferred by curator,9819433;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9U9D0,Q86B98,-,41443,dwg,Dmel\CG31211,DNase I footprinting,10465787;20965965,Drosophila melanogaster,REDfly
Q9U9D0,Q86B99,-,41443,dwg,cDNA,DNase I footprinting,10465787;20965965,Drosophila melanogaster,REDfly
Q9U9D0,Q9VGG3,-,41443,dwg,cDNA,DNase I footprinting,10465787;20965965,Drosophila melanogaster,REDfly
Q9W4V9,Q86B98,31265,41443,dwg,Dmel\CG31211,DNase I footprinting;inferred by curator,10465787;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9W4V9,Q86B99,31265,41443,dwg,cDNA,DNase I footprinting;inferred by curator,10465787;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9W4V9,Q9VGG3,31265,41443,dwg,cDNA,DNase I footprinting;inferred by curator,10465787;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13098,P10083,43161,30981,E(spl),ac,DNase I footprinting,8078474;20965965,Drosophila melanogaster,REDfly
P13096,P13098,43158,43161,E(spl)m5-HLH,E(spl),DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,15668164;8078474;7590238;7958878;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13098,P09774,43161,30983,E(spl),l(1)sc,DNase I footprinting,8078474;20965965,Drosophila melanogaster,REDfly
P13098,P10084,43161,30982,E(spl),sc,DNase I footprinting,9649507;20965965,Drosophila melanogaster,REDfly
P20105,Q24075,39962,-,Eip74EF,Eig71Eg,DNase I footprinting;inferred by curator,8557043;2208281;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P20105,Q24058,39962,-,Eip74EF,Eig71Eg,DNase I footprinting;inferred by curator,8557043;2208281;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P20105,Q9VUT0,39962,39708,Eip74EF,Eig71Eg,DNase I footprinting;inferred by curator,8557043;2208281;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P11536,Q24075,39962,-,Eip74EF,Eig71Eg,DNase I footprinting;inferred by curator,8557043;2208281;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P11536,Q24058,39962,-,Eip74EF,Eig71Eg,DNase I footprinting;inferred by curator,8557043;2208281;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P11536,Q9VUT0,39962,39708,Eip74EF,Eig71Eg,DNase I footprinting;inferred by curator,8557043;2208281;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P20105,P20105,39962,39962,Eip74EF,Eip74EF,DNase I footprinting,2208281;20965965,Drosophila melanogaster,REDfly
P20105,P11536,39962,39962,Eip74EF,Eip74EF,DNase I footprinting,2208281;20965965,Drosophila melanogaster,REDfly
P11536,P20105,39962,39962,Eip74EF,Eip74EF,DNase I footprinting,2208281;20965965,Drosophila melanogaster,REDfly
P11536,P11536,39962,39962,Eip74EF,Eip74EF,DNase I footprinting,2208281;20965965,Drosophila melanogaster,REDfly
P18488,P18488,41697,41697,ems,ems,DNase I footprinting;inferred by curator,9491376;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02836,P19538,36240,43767,en,ci,DNase I footprinting;inferred by curator,7600980;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02836,P07713,36240,33432,en,dpp,DNase I footprinting;inferred by curator,7713429;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02836,P02836,36240,36240,en,en,DNase I footprinting;inferred by curator,2895896;2573829;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02836,P02835,36240,40834,en,ftz,DNase I footprinting;inferred by curator,3046753;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02836,Q9W523,36240,44889,en,ph-d,DNase I footprinting,7600986;20965965,Drosophila melanogaster,REDfly
P02836,Q9NF31,36240,44889,en,ph-d,DNase I footprinting,7600986;20965965,Drosophila melanogaster,REDfly
P02836,P39769,36240,31181,en,ph-p,DNase I footprinting,7600986;20965965,Drosophila melanogaster,REDfly
P02836,P83949,36240,42034,en,Ubx,DNase I footprinting;inferred by curator,8404855;8601485;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06602,P29555,36039,42037,eve,abd-A,DNase I footprinting;inferred by curator,10644409;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06602,P02836,36039,36240,eve,en,DNase I footprinting;inferred by curator,2895896;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06602,P06602,36039,36039,eve,eve,DNase I footprinting;inferred by curator,2895896;1671662;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06602,P09082,36039,38005,eve,gsb,DNase I footprinting;inferred by curator,10885752;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09089,P17917,40828,37290,zen,PCNA,DNase I footprinting;inferred by curator,1968224;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06602,P22711,36039,42536,eve,tin,DNase I footprinting;inferred by curator,9362473;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P06602,P83949,36039,42034,eve,Ubx,DNase I footprinting;inferred by curator,2569362;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P40427,P07548,32567,40832,exd,Dfd,DNase I footprinting;inferred by curator,9155029;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P40427,P07713,32567,33432,exd,dpp,DNase I footprinting;inferred by curator,7859741;7915199;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P14734,P07247,43383,38012,fkh,Kr,DNase I footprinting;inferred by curator,9755176;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P33244,P02836,40045,36240,ftz-f1,en,DNase I footprinting;inferred by curator,9043065;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02835,P02833,40834,40835,ftz,Antp,DNase I footprinting;inferred by curator,1982071;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02835,P02836,40834,36240,ftz,en,DNase I footprinting;inferred by curator,9043065;3046753;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02835,P09082,40834,38005,ftz,gsb,DNase I footprinting;inferred by curator,10885752;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02835,P22265,40834,35430,ftz,tsh,DNase I footprinting;inferred by curator,9431813;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P02835,P83949,40834,42034,ftz,Ubx,DNase I footprinting;inferred by curator,8404855;1356761;8601485;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13360,P13360,42210,42210,gl,gl,DNase I footprinting;inferred by curator,2010085;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13360,P06002,42210,42367,gl,ninaE,DNase I footprinting;inferred by curator,2010085;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13002,P05031,37038,35190,grh,Ddc,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,19168633;16275038;2792757;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13002,P07713,37038,33432,grh,dpp,DNase I footprinting;inferred by curator,8543160;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13002,P02835,37038,40834,grh,ftz,DNase I footprinting;inferred by curator,2606344;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13002,P18102,37038,43656,grh,tll,DNase I footprinting;inferred by curator,8543159;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13002,P83949,37038,42034,grh,Ubx,DNase I footprinting;inferred by curator,2606344;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13002,P09089,37038,40828,grh,zen,DNase I footprinting;inferred by curator,8543160;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09083,P09082,38004,38005,gsb-n,gsb,DNase I footprinting;inferred by curator,7906390;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P09082,P09082,38005,38005,gsb,gsb,DNase I footprinting;inferred by curator,7906390;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P39572,P29555,31227,42037,gt,abd-A,DNase I footprinting;inferred by curator,10644409;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P39572,P06602,31227,36039,gt,eve,DNase I footprinting;inferred by curator,2026328;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P39572,P10734,31227,40287,gt,kni,DNase I footprinting;inferred by curator,7617036;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P39572,P07247,31227,38012,gt,Kr,DNase I footprinting;inferred by curator,1576969;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P29555,41032,42037,hb,abd-A,DNase I footprinting;inferred by curator,10644409;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P02836,41032,36240,hb,en,DNase I footprinting;inferred by curator,1671661;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P06602,41032,36039,hb,eve,DNase I footprinting;inferred by curator,2507923;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P14003,41032,38995,hb,h,DNase I footprinting;inferred by curator,9507113;8186146;9250684;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P05084,41032,41032,hb,hb,DNase I footprinting;inferred by curator,2797150;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P10734,41032,40287,hb,kni,DNase I footprinting;inferred by curator,1546296;7617036;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P07247,41032,38012,hb,Kr,DNase I footprinting;inferred by curator,2065664;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P39770,41032,34569,hb,salm,DNase I footprinting;inferred by curator,9376314;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P05084,P83949,41032,42034,hb,Ubx,DNase I footprinting;inferred by curator,8404855;1687458;1902784;12853632;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9VN10,P39770,40549,34569,hkb,salm,DNase I footprinting;inferred by curator,9376314;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P13096,P10083,43158,30981,E(spl)m5-HLH,ac,DNase I footprinting,8078474;20965965,Drosophila melanogaster,REDfly
P13096,P09774,43158,30983,E(spl)m5-HLH,l(1)sc,DNase I footprinting;inferred by curator,8078474;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q05192,P02835,35398,40834,Hr39,ftz,DNase I footprinting;inferred by curator,8164672;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P31396,P33244,36073,40045,Hr3,ftz-f1,DNase I footprinting;inferred by curator,9165123;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P22813,P02825,37068,44920;48581,Hsf,Hsp70Ab,DNase I footprinting,4028160;20965965,Drosophila melanogaster,REDfly
P22813,P02828,37068,38389,Hsf,Hsp83,DNase I footprinting;inferred by curator,3685975;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q7KHG2,Q7KHG2,35555,35555,jing,jing,DNase I footprinting,11014815;20965965,Drosophila melanogaster,REDfly
P10734,P14003,40287,38995,kni,h,DNase I footprinting;inferred by curator,7607084;8186146;9250684;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10734,P07247,40287,38012,kni,Kr,DNase I footprinting;inferred by curator,1348871;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P10734,P83949,40287,42034,kni,Ubx,DNase I footprinting;inferred by curator,1687458;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P29555,38012,42037,Kr,abd-A,DNase I footprinting;inferred by curator,10644409;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P02836,38012,36240,Kr,en,DNase I footprinting;inferred by curator,1671661;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P06602,38012,36039,Kr,eve,DNase I footprinting;inferred by curator,2507923;1683715;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P14003,38012,38995,Kr,h,DNase I footprinting;inferred by curator,7607084;9250684;9507113;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P05084,38012,41032,Kr,hb,DNase I footprinting;inferred by curator,2797150;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P10734,38012,40287,Kr,kni,DNase I footprinting;inferred by curator,7617036;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,O18363,38012,-,Kr,ko,DNase I footprinting;inferred by curator,9311990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,Q6AWN7,38012,-,Kr,ko,DNase I footprinting;inferred by curator,9311990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,Q9VP79,38012,40330,Kr,ko,DNase I footprinting;inferred by curator,9311990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P39770,38012,34569,Kr,salm,DNase I footprinting;inferred by curator,9376314;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P07247,P83949,38012,42034,Kr,Ubx,DNase I footprinting;inferred by curator,1687458;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P42003,P22711,33529,42536,Mad,tin,DNase I footprinting;inferred by curator,9694800;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P42003,Q26366,33529,36421,Mad,vg,DNase I footprinting;inferred by curator,9230443;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P42003,P09089,33529,40828,Mad,zen,DNase I footprinting;inferred by curator,11159914;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9U010,P06602,-,36039,Med,eve,DNase I footprinting,11783990;20965965,Drosophila melanogaster,REDfly
Q8IMG6,P06602,43725,36039,Med,eve,DNase I footprinting;inferred by curator,11783990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
O76259,P06602,-,36039,Med,eve,DNase I footprinting,11783990;20965965,Drosophila melanogaster,REDfly
O61458,P06602,-,36039,Med,eve,DNase I footprinting,11783990;20965965,Drosophila melanogaster,REDfly
O77069,P06602,-,36039,Med,eve,DNase I footprinting,11783990;20965965,Drosophila melanogaster,REDfly
Q7KPL1,P06602,-,36039,Med,eve,DNase I footprinting,11783990;20965965,Drosophila melanogaster,REDfly
O62609,P06602,43725,36039,Med,eve,DNase I footprinting;inferred by curator,11783990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q9U010,P22711,-,42536,Med,tin,DNase I footprinting,9694800;20965965,Drosophila melanogaster,REDfly
Q8IMG6,P22711,43725,42536,Med,tin,DNase I footprinting;inferred by curator,9694800;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
O76259,P22711,-,42536,Med,tin,DNase I footprinting,9694800;20965965,Drosophila melanogaster,REDfly
O61458,P22711,-,42536,Med,tin,DNase I footprinting,9694800;20965965,Drosophila melanogaster,REDfly
O77069,P22711,-,42536,Med,tin,DNase I footprinting,9694800;20965965,Drosophila melanogaster,REDfly
Q7KPL1,P22711,-,42536,Med,tin,DNase I footprinting,9694800;20965965,Drosophila melanogaster,REDfly
O62609,P22711,43725,42536,Med,tin,DNase I footprinting;inferred by curator,9694800;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P40791,P53501,36032,37368,Mef2,Act57B,DNase I footprinting;inferred by curator,11744367;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P40791,P40791,36032,36032,Mef2,Mef2,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,15013812;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P04197,P07184,32543,38998,Myb,Cp18,DNase I footprinting;inferred by curator,12490953;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P31368,Q26366,34669,36421,nub,vg,DNase I footprinting;inferred by curator,9665883;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,Q24433,31429,-,ovo,orb,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,Q8IHE0,31429,-,ovo,orb,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,Q8IMZ2,31429,42752,ovo,orb,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,Q9VCN7,31429,42752,ovo,orb,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,Q8IMZ3,31429,42752,ovo,orb,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,Q8IHC3,31429,42752,ovo,orb,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,P10383,31429,31789,ovo,otu,DNase I footprinting;inferred by curator,11290304;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,P51521,31429,31429,ovo,ovo,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,9634487;15371353;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P51521,P19339,31429,3772180,ovo,Sxl,DNase I footprinting;inferred by curator,10637336;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
A0A0B4KG70,P07184,40693,38998,MTA1-like,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
Q9VNF7,P07184,40693,38998,MTA1-like,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
B7Z0T5,P07184,40693,38998,MTA1-like,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
Q9VNF6,P07184,40693,38998,MTA1-like,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
M9PIG4,P07184,40382,38998,Glg1,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
Q9VP27,P07184,40382,38998,Glg1,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
P91634,P07184,42446,38998,Pi3K92E,Cp18,DNase I footprinting,12490953;20965965,Drosophila melanogaster,REDfly
Q8IMA8,P06602,43769,36039,pan,eve,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,12482712;11783990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P91943,P06602,43769,36039,pan,eve,DNase I footprinting;electrophoretic mobility shift assay;inferred by curator,12482712;11783990;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q8IMA8,P18168,43769,43275,pan,Ser,DNase I footprinting;inferred by curator,14701680;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
P91943,P18168,43769,43275,pan,Ser,DNase I footprinting;inferred by curator,14701680;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
Q8IMA8,P32030,43769,33607,pan,slp1,DNase I footprinting;inferred by curator,11076769;26578589;20965965,Drosophila melanogaster,ORegAnno;REDfly
